mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_strength,param_learning_rate,param_l2_leaf_reg,param_iterations,param_depth,param_bagging_temperature,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_rmse
27.326384401321413,1.8731289261976962,0.025259876251220705,0.003417563329886945,2,0.05,3,500,10,0,"{'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 10, 'bagging_temperature': 0}",-5.573967916684645,-5.006580005255257,-5.0992728920466535,-5.817405135593478,-5.537536975746797,-5.406952585065366,0.306066233511788,12,5.406952585065366
29.630787992477416,2.7167906707424625,0.027216386795043946,0.004459841354581544,0.5,0.05,3,500,10,0.5,"{'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 10, 'bagging_temperature': 0.5}",-5.7177557783027,-5.234511937963965,-5.03961770849566,-5.9057790010359765,-5.5230730201710285,-5.484147489193866,0.31425651810135175,21,5.484147489193866
21.01600522994995,1.4966990094351247,0.0181581974029541,0.0027962981081621555,0.5,0.05,1,1200,8,0.5,"{'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 1200, 'depth': 8, 'bagging_temperature': 0.5}",-5.705448689519231,-5.027963697984173,-5.046831694783205,-5.628251440483855,-5.463953323854516,-5.374489769324995,0.2861372580164512,9,5.374489769324995
3.801528310775757,0.47791415499076856,0.01387615203857422,0.0021105441432278252,0,0.01,7,800,5,1,"{'random_strength': 0, 'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 800, 'depth': 5, 'bagging_temperature': 1}",-6.076756053580502,-5.742310569533924,-5.683910462068858,-6.630097940463212,-6.341954288961347,-6.095005862921569,0.35805963489128156,39,6.095005862921569
5.717273330688476,0.24360049176125312,0.019480085372924803,0.004373578500615911,5,0.01,15,800,6,0,"{'random_strength': 5, 'learning_rate': 0.01, 'l2_leaf_reg': 15, 'iterations': 800, 'depth': 6, 'bagging_temperature': 0}",-6.125805728290925,-6.146497581456665,-5.975981775426581,-6.930410684632095,-6.471971779558517,-6.330133509872956,0.3409827646163751,40,6.330133509872956
7.905717849731445,0.19346666325253054,0.02203507423400879,0.005481019659327722,0,0.08,15,800,7,0.5,"{'random_strength': 0, 'learning_rate': 0.08, 'l2_leaf_reg': 15, 'iterations': 800, 'depth': 7, 'bagging_temperature': 0.5}",-5.56142835929849,-5.0043432045409935,-4.957428408247235,-5.647343402923871,-5.475311612934739,-5.329170997589065,0.28991029264426615,5,5.329170997589065
2.32052001953125,0.06752900846576951,0.017184972763061523,0.004519602147966282,0,0.03,3,500,5,0.5,"{'random_strength': 0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 5, 'bagging_temperature': 0.5}",-5.730030460226845,-5.258975488980422,-5.240728047662609,-5.931886461204284,-5.8175294536871425,-5.595829982352261,0.2897111370159889,26,5.595829982352261
5.183817434310913,0.06692247792692978,0.017077827453613283,0.0038098666886657207,5,0.03,7,1200,5,5,"{'random_strength': 5, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 1200, 'depth': 5, 'bagging_temperature': 5}",-5.646120382000108,-5.127997270442494,-5.2101328599952845,-5.742517613586246,-5.646870725314165,-5.47472777026766,0.2533584538018266,19,5.47472777026766
3.5436779975891115,0.0748355399103631,0.02207646369934082,0.004380251221820629,0.5,0.08,3,800,5,1,"{'random_strength': 0.5, 'learning_rate': 0.08, 'l2_leaf_reg': 3, 'iterations': 800, 'depth': 5, 'bagging_temperature': 1}",-5.47665837368262,-5.012845068133657,-4.997909914362816,-5.4803318626953725,-5.480608468489478,-5.289670737472789,0.23217669435115604,2,5.289670737472789
5.143145513534546,0.446653731610499,0.01887092590332031,0.009739772311586943,0,0.08,7,500,7,5,"{'random_strength': 0, 'learning_rate': 0.08, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 7, 'bagging_temperature': 5}",-5.561992642664227,-5.0982872078966555,-4.946965432294548,-5.581551057231838,-5.543341037714107,-5.346427475560275,0.26894977498891204,6,5.346427475560275
26.727114963531495,1.9461203992944716,0.032661962509155276,0.010857026097231385,0.5,0.08,5,500,10,2,"{'random_strength': 0.5, 'learning_rate': 0.08, 'l2_leaf_reg': 5, 'iterations': 500, 'depth': 10, 'bagging_temperature': 2}",-5.639959936179072,-5.090246633137198,-5.032015317448256,-5.83503194425157,-5.5488062880956175,-5.429212023822343,0.31498255128299585,16,5.429212023822343
1.7806504726409913,0.13190359451801556,0.032089614868164064,0.00717653348961896,0.5,0.03,3,500,4,2,"{'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 4, 'bagging_temperature': 2}",-5.844308939565707,-5.437452200467585,-5.456257740117255,-6.158777303131353,-5.911390761875289,-5.761637389031438,0.27760891043778385,33,5.761637389031438
4.196329784393311,0.3836675166911077,0.022092199325561522,0.010300018226268477,5,0.05,3,800,5,2,"{'random_strength': 5, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 800, 'depth': 5, 'bagging_temperature': 2}",-5.55352269154141,-5.1517741317139505,-5.1021381979307066,-5.581758756672572,-5.58264138833052,-5.394367033237832,0.21915402000519632,11,5.394367033237832
44.494516706466676,3.309638148164747,0.02168874740600586,0.005004418423070598,2,0.08,3,800,10,0,"{'random_strength': 2, 'learning_rate': 0.08, 'l2_leaf_reg': 3, 'iterations': 800, 'depth': 10, 'bagging_temperature': 0}",-5.656515495181451,-5.093432061437842,-5.037306052204562,-5.809767491049699,-5.538255865797501,-5.427055393134211,0.3081217647782201,15,5.427055393134211
