model_name,baseline_mae,tuned_mae,delta_mae,pct_mae_improvement,baseline_rmse,tuned_rmse,delta_rmse,pct_rmse_improvement,baseline_mape_pct,tuned_mape_pct,delta_mape_pct,pct_mape_improvement,baseline_r2,tuned_r2,delta_r2,improves_rmse,improves_mae,improves_mape,improves_r2,decision,reason
LightGBM,3.3665951590801564,3.3702743528992913,0.0036791938191349516,-0.10928530593325649,5.7848789171213095,5.842258051447849,0.057379134326539294,-0.9918813366467572,31.900376065081794,31.66580161335539,-0.23457445172640234,0.7353344400951057,0.8559314565739385,0.8530593047103583,-0.0028721518635802523,False,False,True,False,reject_tuned,Tuned model does not improve the key metrics enough to replace the baseline.
CatBoost,3.4741048022045398,3.372625966955601,-0.10147883524893864,2.9210067348729343,5.819254610376691,5.912733148042646,0.0934785376659546,-1.6063661744455542,33.508767379905336,32.25401622283682,-1.2547511570685188,3.7445458462938648,0.8542141619835899,0.8494928344487745,-0.004721327534815356,False,True,True,False,keep_for_analysis,"Tuned model improves MAE but worsens RMSE, suggesting a trade-off with larger errors."
