spec_key,group_size,median_price,min_price,max_price,unique_shop_1_names,unique_shop_2_names,unique_shop_3_names,price_range,relative_price_range
ASUS|11400H|8.0|512.0|15.6,6,20394500.0,15080000.0,29999000.0,4,6,6,14919000.0,0.73152075314423
Lenovo|155H|16.0|512.0|14.0,6,30239500.0,25990000.0,47990000.0,4,4,4,22000000.0,0.7275252567006729
Gigabyte|11800H|16.0|1024.0|15.6,6,51340000.0,42590000.0,76400000.0,4,6,5,33810000.0,0.6585508375535645
Lenovo|1260P|16.0|512.0|14.0,6,34120000.0,25899000.0,47990000.0,4,5,6,22091000.0,0.6474501758499414
HP|7100U|4.0|1024.0|14.0,6,11350000.0,5500000.0,12190000.0,6,5,5,6690000.0,0.5894273127753304
ASUS|10210U|8.0|512.0|14.0,6,16870000.0,15400000.0,24990000.0,5,4,3,9590000.0,0.5684647302904564
MSI|11400H|8.0|512.0|15.6,6,15790000.0,13190000.0,21950000.0,3,6,6,8760000.0,0.5547815072830906
Acer|13620H|16.0|512.0|15.6,6,20994500.0,14590000.0,25790000.0,4,5,6,11200000.0,0.5334730524661221
ASUS|1115G4|4.0|256.0|14.0,6,12859500.0,7500000.0,14190000.0,3,6,3,6690000.0,0.5202379563746646
Lenovo|13420H|8.0|512.0|14.0,6,15722250.0,12290000.0,18990000.0,3,6,5,6700000.0,0.4261476569829382
Gigabyte|13620H|16.0|512.0|16.0,6,25640000.0,22550000.0,32990000.0,5,5,6,10440000.0,0.40717628705148207
HP|1235U|8.0|256.0|15.6,6,14690000.0,11250000.0,17190000.0,5,4,5,5940000.0,0.404356705241661
Gigabyte|13620H|16.0|1024.0|16.0,6,32245000.0,26250000.0,38990000.0,5,5,5,12740000.0,0.39510001550628004
HP|1005G1|4.0|512.0|14.0,6,11565000.0,8890000.0,13390000.0,5,5,6,4500000.0,0.38910505836575876
HP|1215U|8.0|256.0|14.0,6,10470000.0,9600000.0,13470000.0,3,5,6,3870000.0,0.36962750716332377
Dell|11800H|32.0|1024.0|15.6,6,52194500.0,41999000.0,60000000.0,5,5,6,18001000.0,0.3448830815507381
MSI|12450H|8.0|512.0|15.6,6,16735000.0,13499000.0,18890000.0,5,4,6,5391000.0,0.3221392291604422
ASUS|7100U|4.0|1024.0|14.0,6,10650000.0,8990000.0,12350000.0,4,3,3,3360000.0,0.3154929577464789
Dell|1135G7|8.0|512.0|15.6,6,17589500.0,14800000.0,20280000.0,6,5,6,5480000.0,0.3115495039654339
Dell|7200U|4.0|1024.0|15.6,6,13845000.0,12150000.0,16205250.0,4,5,5,4055250.0,0.2929035752979415
ASUS|8265U|8.0|512.0|13.3,6,22245000.0,18200000.0,23450000.0,1,3,5,5250000.0,0.23600809170600134
HP|1315U|8.0|256.0|14.0,6,11190000.0,10990000.0,13499000.0,5,5,6,2509000.0,0.22421805183199284
Dell|7200U|4.0|500.0|14.0,6,13785000.0,12720000.0,15600000.0,4,6,5,2880000.0,0.2089227421109902
Dell|1335U|16.0|512.0|15.6,6,18025000.0,15480000.0,19190000.0,4,5,5,3710000.0,0.2058252427184466
Dell|8250U|4.0|1024.0|15.6,6,13449500.0,12468000.0,14990000.0,4,5,5,2522000.0,0.18751626454515039
Dell|1165G7|8.0|512.0|15.6,6,24294500.0,22280000.0,26482500.0,6,6,5,4202500.0,0.17298153903146804
Gigabyte|13650HX|16.0|1024.0|16.0,6,30890000.0,28990000.0,31900000.0,4,6,6,2910000.0,0.09420524441566851
Apple|UNKNOWN|8.0|256.0|13.3,5,24500000.0,7500000.0,40990000.0,5,4,5,33490000.0,1.366938775510204
Lenovo|226V|16.0|512.0|14.0,5,26190000.0,23750000.0,52790000.0,4,4,4,29040000.0,1.1088201603665522
Lenovo|12700H|16.0|512.0|16.0,5,34999000.0,17900000.0,47999000.0,4,5,5,30099000.0,0.8599959998857111
Lenovo|155H|32.0|1024.0|16.0,5,43550000.0,29600000.0,64190000.0,3,5,5,34590000.0,0.7942594718714122
ASUS|5800H|16.0|512.0|15.6,5,30450000.0,22790000.0,45449000.0,5,5,5,22659000.0,0.7441379310344828
Lenovo|255H|32.0|1024.0|14.0,5,39350000.0,30400000.0,57000000.0,4,5,4,26600000.0,0.6759847522236341
Lenovo|155H|32.0|1024.0|14.5,5,45490000.0,22850000.0,52790000.0,4,5,5,29940000.0,0.6581666300285777
HP|8265U|4.0|1024.0|14.0,5,14375000.0,6499500.0,15800000.0,2,5,3,9300500.0,0.646991304347826
Apple|UNKNOWN|8.0|512.0|13.3,5,28700000.0,24890000.0,43010000.0,5,5,4,18120000.0,0.6313588850174217
Lenovo|125H|32.0|1024.0|14.5,5,40699000.0,24500000.0,48890000.0,3,4,4,24390000.0,0.5992776235288336
Dell|1115G4|8.0|256.0|15.6,5,11590000.0,9200000.0,15990000.0,4,5,4,6790000.0,0.5858498705780846
ASUS|275HX|32.0|1024.0|18.0,5,58600000.0,48290000.0,79940000.0,2,4,4,31650000.0,0.5401023890784983
ASUS|HX 370|32.0|1024.0|14.0,5,55900000.0,40999000.0,70950000.0,5,5,4,29951000.0,0.5357960644007156
ASUS|7435HS|16.0|512.0|15.6,5,20900000.0,16199000.0,26990000.0,3,5,4,10791000.0,0.5163157894736842
Dell|1355U|16.0|512.0|14.0,5,27990000.0,22500000.0,36495000.0,5,5,5,13995000.0,0.5
MSI|11800H|8.0|512.0|15.6,5,17320000.0,14890000.0,23490000.0,5,5,5,8600000.0,0.49653579676674364
