mae,rmse,r2,mape,median_ae,max_error,model_name,model_type,target_used,evaluation_scale
0.30121296150354515,0.38858536683884526,0.7565708437785966,0.14977663079849665,0.24596202215383078,1.8738912687075135,Linear Regression,linear,log_target_price,log_target_price
0.30090044659897985,0.38785994662963685,0.7574788738527768,0.1496294999945556,0.24689372256369235,1.885423443636708,Ridge,linear,log_target_price,log_target_price
0.3012095526818326,0.38821834405224187,0.7570304691875914,0.15017517709100786,0.24628677597086246,1.9041194966712878,Lasso,linear,log_target_price,log_target_price
0.3009949257571177,0.38794950001443174,0.7573668690158086,0.14989131523036317,0.24707602806680495,1.8950041564308577,ElasticNet,linear,log_target_price,log_target_price
0.24061766225715814,0.3231580483642658,0.8316435875080683,0.11800609745019446,0.18189056445487173,1.9102571725086133,Random Forest,tree_ensemble,log_target_price,log_target_price
0.25570102231659486,0.34287608866707586,0.8104716819237581,0.12441718084223838,0.1938559945005498,1.8836714697058397,Extra Trees,tree_ensemble,log_target_price,log_target_price
0.22790310447329282,0.3048093556832912,0.8502191484618005,0.11121498299447131,0.17769376389026403,2.0393449676395474,LightGBM,gradient_boosting,log_target_price,log_target_price
0.2294187519059615,0.3035091011577779,0.851494292007436,0.1117853800367851,0.1820272567696759,2.0377700478926366,CatBoost,gradient_boosting,log_target_price,log_target_price
