mae,rmse,r2,mape,median_ae,max_error,model_name,model_type,target_used,evaluation_scale
0.2723350805503497,0.3505599351938129,0.80188184753395,0.13332355488726338,0.22345034931019647,1.873705049097547,Linear Regression,linear,log_target_price,log_target_price
0.2718942750325565,0.34977244530517476,0.8027709440377324,0.13310961639051802,0.22532088476528656,1.878404549457779,Ridge,linear,log_target_price,log_target_price
0.27234815719419325,0.3501078672230655,0.8023924884477137,0.13342196540478043,0.22536189572654353,1.8784045872660733,Lasso,linear,log_target_price,log_target_price
0.2720093035005561,0.349881363176576,0.8026480920869012,0.1332388231807113,0.2263433420344989,1.8786758909883283,ElasticNet,linear,log_target_price,log_target_price
0.2451697769596584,0.3281954156997049,0.8263540212890301,0.12016286641944221,0.18910211041225772,1.910220413547409,Random Forest,tree_ensemble,log_target_price,log_target_price
0.26106676911634213,0.3503846621791736,0.8020799083019108,0.12794470522564447,0.20179534073039418,1.8836714697058397,Extra Trees,tree_ensemble,log_target_price,log_target_price
0.23456166314867022,0.310445531172438,0.8446287947373985,0.11533527296822904,0.1878586903433221,2.0284727591196248,LightGBM,gradient_boosting,log_target_price,log_target_price
0.23567145551905794,0.30899378948594025,0.846078527077666,0.11536778540187495,0.1894176457458725,2.045522210556297,CatBoost,gradient_boosting,log_target_price,log_target_price
