sample_id,actual_price,predicted_price,residual,absolute_error,percentage_error,absolute_percentage_error,prediction_ratio,price_segment,issue_type,model_name,target_used
6433,47.89,32.01770634153137,15.872293658468628,15.872293658468628,0.3314323169375067,0.3314323169375067,0.6685676830416122,Premium,premium_underprediction,LightGBM,target_price
3240,3.5,2.339998637242513,1.160001362757487,1.160001362757487,0.3314289606931594,0.3314289606931594,0.6685710390211262,Low,moderate_error,LightGBM,target_price
1499,4.2,5.591491553076574,-1.391491553076574,1.391491553076574,-0.3313075125583968,0.3313075125583968,1.3313075123203015,Low,low_overprediction,CatBoost,target_price
1671,2.5,1.6717834260102786,0.8282165739897214,0.8282165739897214,0.3312866294633739,0.3312866294633739,0.6687133701366261,Low,moderate_error,LightGBM,log_target_price
549,13.2,8.827906430489897,4.372093569510103,4.372093569510103,0.331219209786279,0.331219209786279,0.6687807901379633,High,moderate_error,CatBoost,target_price
730,10.8,14.376975526149751,-3.5769755261497505,3.5769755261497505,-0.3312014375757915,0.3312014375757915,1.3312014374831989,High,moderate_error,CatBoost,target_price
7170,20.99,27.9404500692504,-6.950450069250401,6.950450069250401,-0.3311314944697127,0.3311314944697127,1.331131494422071,Premium,moderate_error,CatBoost,target_price
5623,19.39,25.80619871791935,-6.41619871791935,6.41619871791935,-0.3309024609380324,0.3309024609380324,1.3309024608864597,Premium,moderate_error,LightGBM,target_price
4510,6.0,4.015240589050247,1.9847594109497528,1.9847594109497528,0.3307932351031599,0.3307932351031599,0.6692067647301734,Mid,moderate_error,LightGBM,log_target_price
1728,6.2,4.152456065495986,2.047543934504014,2.047543934504014,0.3302490216409298,0.3302490216409298,0.6697509781977798,Mid,moderate_error,CatBoost,target_price
91,7.9,5.292592409768255,2.607407590231745,2.607407590231745,0.3300515936584423,0.3300515936584423,0.6699484062149754,Mid,moderate_error,LightGBM,target_price
3816,6.95,9.242373959279334,-2.2923739592793337,2.2923739592793337,-0.3298379797049634,0.3298379797049634,1.3298379795610784,Mid,moderate_error,LightGBM,log_target_price
6679,11.3,15.026617336151322,-3.726617336151321,3.726617336151321,-0.3297891447629674,0.3297891447629674,1.3297891446744718,High,moderate_error,CatBoost,log_target_price
3625,2.4,3.1909285036479087,-0.7909285036479088,0.7909285036479088,-0.3295535430493146,0.3295535430493146,1.329553542632648,Low,low_overprediction,LightGBM,log_target_price
681,4.7,6.248681803316788,-1.5486818033167875,1.5486818033167875,-0.3295067665930384,0.3295067665930384,1.3295067663802724,Low,low_overprediction,CatBoost,log_target_price
6991,24.699,32.82985423609023,-8.130854236090226,8.130854236090226,-0.3291977098571208,0.3291977098571208,1.3291977098166334,Premium,moderate_error,CatBoost,target_price
3795,23.8,15.967168104031252,7.832831895968749,7.832831895968749,0.3291105838504049,0.3291105838504049,0.6708894161075782,Premium,premium_underprediction,CatBoost,target_price
3207,4.5,3.019063995957257,1.4809360040427428,1.4809360040427428,0.3290968897141435,0.3290968897141435,0.6709031100636342,Low,moderate_error,CatBoost,target_price
5194,5.3,3.5558279636071086,1.7441720363928912,1.7441720363928912,0.3290890634082645,0.3290890634082645,0.6709109364030562,Low,moderate_error,CatBoost,log_target_price
3077,4.6,3.086267681097871,1.5137323189021288,1.5137323189021288,0.3290722431680558,0.3290722431680558,0.6709277566145528,Low,moderate_error,CatBoost,log_target_price
6780,59.0,39.58670054904295,19.413299450957048,19.413299450957048,0.3290389737394578,0.3290389737394578,0.6709610262435931,Premium,premium_underprediction,LightGBM,log_target_price
1545,1.2,1.5947791965576474,-0.3947791965576475,0.3947791965576475,-0.3289826635238873,0.3289826635238873,1.328982662690554,Low,low_overprediction,CatBoost,target_price
2470,24.9,16.70971556942044,8.19028443057956,8.19028443057956,0.3289270855522342,0.3289270855522342,0.6710729144076051,Premium,premium_underprediction,LightGBM,log_target_price
1297,5.9,7.8395608014781235,-1.9395608014781232,1.9395608014781232,-0.3287391188388786,0.3287391188388786,1.328739118669387,Mid,moderate_error,CatBoost,log_target_price
1352,7.8,10.363931186326624,-2.5639311863266245,2.5639311863266245,-0.3287091264099891,0.3287091264099891,1.328709126281784,Mid,moderate_error,CatBoost,target_price
4900,26.9,18.06068133496237,8.839318665037627,8.839318665037627,0.3285992068665066,0.3285992068665066,0.6714007930963186,Premium,premium_underprediction,LightGBM,target_price
4998,8.3,5.57281898651212,2.727181013487881,2.727181013487881,0.3285760256818439,0.3285760256818439,0.6714239741976742,Mid,moderate_error,CatBoost,target_price
3076,2.3,3.055308919466418,-0.755308919466418,0.755308919466418,-0.3283951822339229,0.3283951822339229,1.3283951817991404,Low,low_overprediction,CatBoost,target_price
2398,5.5,3.694844800422116,1.805155199577884,1.805155199577884,0.3282100362272134,0.3282100362272134,0.6717899635909683,Low,moderate_error,LightGBM,target_price
5447,14.69,9.874427310181888,4.815572689818112,4.815572689818112,0.3278129809047174,0.3278129809047174,0.6721870190272091,High,moderate_error,CatBoost,log_target_price
1049,14.5,19.25287374325349,-4.752873743253492,4.752873743253492,-0.3277843960638419,0.3277843960638419,1.3277843959948763,High,moderate_error,CatBoost,target_price
3563,6.8,4.5721756083485765,2.2278243916514238,2.2278243916514238,0.3276212340182062,0.3276212340182062,0.672378765834735,Mid,moderate_error,LightGBM,target_price
1115,5.1,6.770675951485528,-1.6706759514855287,1.6706759514855287,-0.3275835198348912,0.3275835198348912,1.3275835196388128,Low,low_overprediction,CatBoost,log_target_price
3035,13.49,9.070967988005098,4.419032011994903,4.419032011994903,0.3275783552014324,0.3275783552014324,0.6724216447244385,High,moderate_error,LightGBM,target_price
14,21.9,14.727758253239706,7.172241746760292,7.172241746760292,0.3274996231247851,0.3274996231247851,0.6725003768295528,Premium,premium_underprediction,CatBoost,log_target_price
6447,19.99,26.53485854737084,-6.54485854737084,6.54485854737084,-0.3274066306675054,0.3274066306675054,1.3274066306174803,Premium,moderate_error,CatBoost,target_price
3614,12.5,8.408162350997406,4.091837649002594,4.091837649002594,0.3273470118940197,0.3273470118940197,0.6726529880259803,High,moderate_error,CatBoost,log_target_price
210,17.5,11.777959831831971,5.722040168168029,5.722040168168029,0.3269737238766317,0.3269737238766317,0.6730262760662254,High,moderate_error,CatBoost,log_target_price
4527,6.9,9.154457479105938,-2.254457479105937,2.254457479105937,-0.3267329679390151,0.3267329679390151,1.3267329677940876,Mid,moderate_error,LightGBM,log_target_price
3822,10.5,13.928789870231368,-3.428789870231368,3.428789870231368,-0.3265514161814111,0.3265514161814111,1.3265514160861729,Mid,moderate_error,CatBoost,log_target_price
1720,4.3,5.704123713846149,-1.4041237138461495,1.4041237138461495,-0.3265403984929323,0.3265403984929323,1.3265403982603745,Low,low_overprediction,CatBoost,target_price
1477,7.0,4.714981354816239,2.2850186451837606,2.2850186451837606,0.3264312349796184,0.3264312349796184,0.6735687648775244,Mid,moderate_error,CatBoost,target_price
61,6.9,9.152351727457308,-2.252351727457308,2.252351727457308,-0.3264277865407072,0.3264277865407072,1.3264277863957796,Mid,moderate_error,CatBoost,log_target_price
2126,4.65,3.133337008289697,1.5166629917103034,1.5166629917103034,0.3261640841686321,0.3261640841686321,0.6738359156163142,Low,moderate_error,CatBoost,log_target_price
3244,13.2,8.897571613549037,4.302428386450963,4.302428386450963,0.3259415444034107,0.3259415444034107,0.6740584555208317,High,moderate_error,CatBoost,target_price
2589,15.5,10.448443846214351,5.051556153785649,5.051556153785649,0.3259068486103059,0.3259068486103059,0.6740931513251779,High,moderate_error,CatBoost,log_target_price
747,16.9,11.394024537803684,5.505975462196314,5.505975462196314,0.3257973646077229,0.3257973646077229,0.6742026353331054,High,moderate_error,CatBoost,target_price
3244,13.2,8.899674668791318,4.300325331208681,4.300325331208681,0.3257822220365832,0.3257822220365832,0.6742177778876591,High,moderate_error,LightGBM,target_price
2548,25.5,17.19265689359427,8.307343106405732,8.307343106405732,0.3257781610227432,0.3257781610227432,0.674221838938041,Premium,premium_underprediction,CatBoost,log_target_price
167,11.5,7.755139927303443,3.744860072696557,3.744860072696557,0.3256400062931232,0.3256400062931232,0.6743599936199203,High,moderate_error,LightGBM,log_target_price
7112,53.211,35.89288029057297,17.31811970942703,17.31811970942703,0.3254612713367832,0.3254612713367832,0.6745387286444238,Premium,premium_underprediction,CatBoost,log_target_price
1467,10.0,13.252623061848814,-3.252623061848814,3.252623061848814,-0.3252623061523551,0.3252623061523551,1.3252623060523552,Mid,moderate_error,LightGBM,target_price
4128,4.9,6.493738883391155,-1.593738883391155,1.593738883391155,-0.3252528332787555,0.3252528332787555,1.3252528330746738,Low,low_overprediction,LightGBM,target_price
3377,15.299999,10.32452071518646,4.975478284813539,4.975478284813539,0.3251946803714395,0.3251946803714395,0.674805319563201,High,moderate_error,CatBoost,target_price
4902,12.49,8.428730749737072,4.061269250262928,4.061269250262928,0.3251616693304857,0.3251616693304857,0.6748383305894503,High,moderate_error,LightGBM,log_target_price
2375,2.99,3.9610287599890217,-0.9710287599890216,0.9710287599890216,-0.3247587824964089,0.3247587824964089,1.3247587821619606,Low,low_overprediction,CatBoost,log_target_price
538,5.5,7.283595870672157,-1.7835958706721566,1.7835958706721566,-0.3242901582450666,0.3242901582450666,1.3242901580632485,Low,low_overprediction,CatBoost,target_price
5510,23.5,31.119450885643246,-7.619450885643246,7.619450885643246,-0.3242319525667665,0.3242319525667665,1.3242319525242134,Premium,moderate_error,LightGBM,log_target_price
1737,6.5,8.606660408608459,-2.106660408608459,2.106660408608459,-0.3241016012745165,0.3241016012745165,1.3241016011206703,Mid,moderate_error,CatBoost,log_target_price
4017,6.7,4.528658212063643,2.171341787936357,2.171341787936357,0.3240808638227277,0.3240808638227277,0.6759191360280185,Mid,moderate_error,CatBoost,target_price
2337,38.0,25.697111858568245,12.302888141431756,12.302888141431756,0.3237602142396841,0.3237602142396841,0.6762397857340002,Premium,premium_underprediction,CatBoost,target_price
1782,38.49,26.034242561830208,12.455757438169794,12.455757438169794,0.3236102218198541,0.3236102218198541,0.6763897781541652,Premium,premium_underprediction,CatBoost,log_target_price
3018,21.0,14.206259267407082,6.7937407325929176,6.7937407325929176,0.3235114634414003,0.3235114634414003,0.6764885365109806,Premium,premium_underprediction,LightGBM,target_price
231,15.0,19.852308056022725,-4.852308056022725,4.852308056022725,-0.3234872037132825,0.3234872037132825,1.323487203646616,High,moderate_error,LightGBM,target_price
4532,31.49,21.303921194072668,10.18607880592733,10.18607880592733,0.3234702701049177,0.3234702701049177,0.6765297298633262,Premium,premium_underprediction,LightGBM,target_price
904,13.5,9.133376977879117,4.366623022120884,4.366623022120884,0.32345355717018,0.32345355717018,0.6765464427557459,High,moderate_error,LightGBM,log_target_price
2540,14.0,9.474659253180086,4.525340746819914,4.525340746819914,0.3232386247497625,0.3232386247497625,0.6767613751788089,High,moderate_error,CatBoost,target_price
1730,41.0,27.74964005193854,13.250359948061458,13.250359948061458,0.3231795109204458,0.3231795109204458,0.676820489055164,Premium,premium_underprediction,CatBoost,target_price
2589,15.5,10.490966977844083,5.009033022155917,5.009033022155917,0.3231634207634034,0.3231634207634034,0.6768365791720804,High,moderate_error,LightGBM,target_price
1507,1.5,1.9843730994012447,-0.4843730994012447,0.4843730994012447,-0.3229153993855528,0.3229153993855528,1.3229153987188862,Low,low_overprediction,LightGBM,log_target_price
14,21.9,14.828236478545,7.071763521454999,7.071763521454999,0.3229115763074012,0.3229115763074012,0.6770884236469367,Premium,premium_underprediction,CatBoost,target_price
1940,6.399999,4.333819310101552,2.0661796898984486,2.0661796898984486,0.3228406269400367,0.3228406269400367,0.6771593729037133,Mid,moderate_error,CatBoost,log_target_price
3589,22.0,14.901570091237389,7.098429908762611,7.098429908762611,0.3226559049290888,0.3226559049290888,0.6773440950254566,Premium,premium_underprediction,LightGBM,target_price
1499,4.2,5.553563534604212,-1.353563534604212,1.353563534604212,-0.3222770319718892,0.3222770319718892,1.322277031733794,Low,low_overprediction,CatBoost,log_target_price
2843,9.6,6.506707400699193,3.0932925993008062,3.0932925993008062,0.3222179790602696,0.3222179790602696,0.6777820208355637,Mid,moderate_error,LightGBM,log_target_price
73,7.0,9.25469715121832,-2.25469715121832,2.25469715121832,-0.3220995929851743,0.3220995929851743,1.3220995928423172,Mid,moderate_error,CatBoost,target_price
1790,8.9,6.035222125975941,2.8647778740240595,2.8647778740240595,0.3218851543485589,0.3218851543485589,0.6781148455390815,Mid,moderate_error,LightGBM,log_target_price
3641,10.0,6.781375132425388,3.2186248675746123,3.2186248675746123,0.3218624867252749,0.3218624867252749,0.678137513174725,Mid,moderate_error,LightGBM,target_price
3151,6.699999,8.850826749531686,-2.150827749531686,2.150827749531686,-0.3210191149596689,0.3210191149596689,1.3210191148104151,Mid,moderate_error,LightGBM,target_price
506,8.7,11.49167783662043,-2.791677836620432,2.791677836620432,-0.3208825099194884,0.3208825099194884,1.3208825098045458,Mid,moderate_error,CatBoost,target_price
6883,61.99,42.11130242657394,19.87869757342606,19.87869757342606,0.3206758763204611,0.3206758763204611,0.6793241236634073,Premium,premium_underprediction,LightGBM,log_target_price
4837,4.5,5.942420356585821,-1.442420356585821,1.442420356585821,-0.3205378569478406,0.3205378569478406,1.3205378567256183,Low,low_overprediction,CatBoost,target_price
1128,7.0,9.242373959279334,-2.242373959279334,2.242373959279334,-0.3203391369941421,0.3203391369941421,1.320339136851285,Mid,moderate_error,LightGBM,log_target_price
6459,13.79,9.373498329280029,4.4165016707199705,4.4165016707199705,0.3202684315010661,0.3202684315010661,0.6797315684264176,High,moderate_error,CatBoost,log_target_price
4697,13.0,8.84069529008614,4.15930470991386,4.15930470991386,0.3199465161226087,0.3199465161226087,0.6800534838004682,High,moderate_error,LightGBM,log_target_price
2133,2.1,2.771481620850388,-0.671481620850388,0.671481620850388,-0.3197531526336356,0.3197531526336356,1.319753152157445,Low,low_overprediction,CatBoost,log_target_price
1790,8.9,6.054568347878743,2.845431652121257,2.845431652121257,0.3197114215507354,0.3197114215507354,0.680288578336905,Mid,moderate_error,LightGBM,target_price
1670,8.5,5.782968184423236,2.717031815576764,2.717031815576764,0.3196508017949545,0.3196508017949545,0.6803491980873985,Mid,moderate_error,CatBoost,log_target_price
4462,18.5,12.58884320596156,5.91115679403844,5.91115679403844,0.3195219888496712,0.3195219888496712,0.6804780110962747,High,moderate_error,CatBoost,log_target_price
1883,8.5,5.785368171432991,2.714631828567009,2.714631828567009,0.3193684503820753,0.3193684503820753,0.6806315495002776,Mid,moderate_error,LightGBM,log_target_price
549,13.2,8.9844974398492,4.215502560150799,4.215502560150799,0.3193562545326851,0.3193562545326851,0.6806437453915574,High,moderate_error,LightGBM,log_target_price
3764,28.5,19.398475909430665,9.101524090569336,9.101524090569336,0.3193517224649116,0.3193517224649116,0.6806482775000006,Premium,premium_underprediction,LightGBM,log_target_price
2301,7.6,10.02700509162603,-2.4270050916260306,2.4270050916260306,-0.3193427751719326,0.3193427751719326,1.3193427750403537,Mid,moderate_error,CatBoost,target_price
5438,29.99,20.41697467883688,9.57302532116312,9.57302532116312,0.3192072464436116,0.3192072464436116,0.6807927535230439,Premium,premium_underprediction,CatBoost,log_target_price
3001,8.69,5.91687497204613,2.7731250279538697,2.7731250279538697,0.319116804100662,0.319116804100662,0.6808831957842632,Mid,moderate_error,CatBoost,log_target_price
4387,3.9,2.655779954712905,1.2442200452870948,1.2442200452870948,0.3190307807610421,0.3190307807610421,0.6809692189825477,Low,moderate_error,LightGBM,log_target_price
3824,4.45,3.0312608645208616,1.4187391354791383,1.4187391354791383,0.3188177831820945,0.3188177831820945,0.6811822165931863,Low,moderate_error,CatBoost,target_price
2316,4.3,5.670846066805315,-1.3708460668053153,1.3708460668053153,-0.3188014108108172,0.3188014108108172,1.318801410578259,Low,low_overprediction,LightGBM,target_price
3722,7.5,5.109747645317651,2.3902523546823486,2.3902523546823486,0.3187003139151531,0.3187003139151531,0.6812996859515136,Mid,moderate_error,LightGBM,target_price
1569,2.5,3.296628322980948,-0.7966283229809479,0.7966283229809479,-0.3186513290649186,0.3186513290649186,1.3186513286649186,Low,low_overprediction,LightGBM,log_target_price
7126,57.99,39.51492329620877,18.47507670379123,18.47507670379123,0.3185907346692989,0.3185907346692989,0.6814092653134568,Premium,premium_underprediction,LightGBM,log_target_price
1041,11.89,8.103704467074518,3.7862955329254815,3.7862955329254815,0.3184436949206929,0.3184436949206929,0.6815563049952028,High,moderate_error,CatBoost,target_price
3871,14.2,9.679374776500811,4.520625223499188,4.520625223499188,0.3183538889563967,0.3183538889563967,0.6816461109731807,High,moderate_error,LightGBM,target_price
2317,16.7,22.014917417069928,-5.314917417069928,5.314917417069928,-0.3182585279492018,0.3182585279492018,1.3182585278893215,High,moderate_error,CatBoost,log_target_price
3018,21.0,14.325552971416258,6.674447028583742,6.674447028583742,0.3178308108698053,0.3178308108698053,0.6821691890825756,Premium,premium_underprediction,CatBoost,log_target_price
3464,24.49,16.70971556942044,7.780284430579559,7.780284430579559,0.3176923001331918,0.3176923001331918,0.6823076998259752,Premium,premium_underprediction,LightGBM,log_target_price
4643,10.0,13.176547333445216,-3.176547333445216,3.176547333445216,-0.317654733312756,0.317654733312756,1.3176547332127562,Mid,moderate_error,CatBoost,log_target_price
681,4.7,6.1928054925610585,-1.4928054925610583,1.4928054925610583,-0.3176181898390298,0.3176181898390298,1.3176181896262638,Low,low_overprediction,CatBoost,target_price
5702,7.5,9.88035636976733,-2.3803563697673304,2.3803563697673304,-0.3173808492599932,0.3173808492599932,1.31738084912666,Mid,moderate_error,LightGBM,target_price
5784,27.79,36.60757732366229,-8.817577323662292,8.817577323662292,-0.3172931746435767,0.3172931746435767,1.3172931746075929,Premium,moderate_error,LightGBM,target_price
2178,5.9,7.771953411875089,-1.871953411875088,1.871953411875088,-0.3172802392470861,0.3172802392470861,1.3172802390775946,Mid,moderate_error,CatBoost,log_target_price
5729,42.99,29.35079918279422,13.639200817205785,13.639200817205785,0.3172644991134803,0.3172644991134803,0.6827355008632585,Premium,premium_underprediction,LightGBM,target_price
248,4.5,5.92687900072169,-1.4268790007216898,1.4268790007216898,-0.3170842223121345,0.3170842223121345,1.3170842220899124,Low,low_overprediction,LightGBM,log_target_price
2166,8.9,6.07906183155104,2.8209381684489605,2.8209381684489605,0.3169593447339327,0.3169593447339327,0.6830406551537077,Mid,moderate_error,CatBoost,log_target_price
3816,6.95,9.152351727457308,-2.202351727457308,2.202351727457308,-0.3168851405957443,0.3168851405957443,1.3168851404518591,Mid,moderate_error,CatBoost,log_target_price
5623,19.39,25.53356504893329,-6.14356504893329,6.14356504893329,-0.3168419313365883,0.3168419313365883,1.3168419312850153,Premium,moderate_error,LightGBM,log_target_price
1862,1.5,1.974015371165846,-0.4740153711658459,0.4740153711658459,-0.3160102472332237,0.3160102472332237,1.316010246566557,Low,low_overprediction,CatBoost,log_target_price
4998,8.3,5.6771957991407405,2.62280420085926,2.62280420085926,0.3160005060895493,0.3160005060895493,0.6839994937899687,Mid,moderate_error,CatBoost,log_target_price
1201,13.9,18.292392643769904,-4.392392643769904,4.392392643769904,-0.3159994707520794,0.3159994707520794,1.315999470680137,High,moderate_error,LightGBM,log_target_price
2646,28.79,19.692630275645648,9.097369724354351,9.097369724354351,0.3159906121583314,0.3159906121583314,0.6840093878069343,Premium,premium_underprediction,CatBoost,log_target_price
2770,10.5,7.182448169537334,3.3175518304626657,3.3175518304626657,0.3159573171568293,0.3159573171568293,0.6840426827479326,Mid,moderate_error,CatBoost,log_target_price
1498,5.8,7.6316833610764,-1.8316833610764,1.8316833610764,-0.3158074759932056,0.3158074759932056,1.3158074758207918,Low,low_overprediction,LightGBM,log_target_price
4402,6.9,9.07709830209694,-2.1770983020969403,2.1770983020969403,-0.3155214930117998,0.3155214930117998,1.3155214928668724,Mid,moderate_error,CatBoost,target_price
1501,2.7,3.5516661624195422,-0.8516661624195421,0.8516661624195421,-0.3154319118904111,0.3154319118904111,1.3154319115200408,Low,low_overprediction,LightGBM,target_price
3589,22.0,15.060650725382224,6.939349274617776,6.939349274617776,0.3154249670137432,0.3154249670137432,0.6845750329408022,Premium,premium_underprediction,CatBoost,log_target_price
6200,19.9,26.170813044826613,-6.270813044826614,6.270813044826614,-0.3151162333925376,0.3151162333925376,1.3151162333422863,Premium,moderate_error,LightGBM,log_target_price
4837,4.5,5.9179564464968495,-1.4179564464968497,1.4179564464968497,-0.3151014324848329,0.3151014324848329,1.315101432262611,Low,low_overprediction,CatBoost,log_target_price
5204,9.5,12.491991501618331,-2.9919915016183314,2.9919915016183314,-0.3149464738214089,0.3149464738214089,1.3149464737161458,Mid,moderate_error,CatBoost,log_target_price
544,3.8,4.99555740442934,-1.1955574044293398,1.1955574044293398,-0.3146203695038735,0.3146203695038735,1.3146203692407157,Low,low_overprediction,LightGBM,log_target_price
2215,8.0,5.485331659124868,2.514668340875132,2.514668340875132,0.3143335425700998,0.3143335425700998,0.6856664573049002,Mid,moderate_error,LightGBM,log_target_price
4013,8.3,5.692085214422471,2.6079147855775293,2.6079147855775293,0.3142066006341352,0.3142066006341352,0.6857933992453829,Mid,moderate_error,CatBoost,log_target_price
1650,9.5,6.515229686880359,2.9847703131196406,2.9847703131196406,0.3141863487163636,0.3141863487163636,0.6858136511783732,Mid,moderate_error,CatBoost,log_target_price
5199,2.5,3.2852981745076546,-0.7852981745076546,0.7852981745076546,-0.3141192696774141,0.3141192696774141,1.3141192692774142,Low,low_overprediction,LightGBM,log_target_price
3494,10.0,6.859147052021112,3.140852947978888,3.140852947978888,0.3140852947664803,0.3140852947664803,0.6859147051335197,Mid,moderate_error,LightGBM,log_target_price
4092,15.95,10.94092607183826,5.0090739281617385,5.0090739281617385,0.3140485221221122,0.3140485221221122,0.6859514778151918,High,moderate_error,LightGBM,log_target_price
2908,26.5,18.182709001501223,8.317290998498777,8.317290998498777,0.3138600376673554,0.3138600376673554,0.6861399622949088,Premium,premium_underprediction,CatBoost,target_price
5261,9.0,6.176017937650502,2.823982062349498,2.823982062349498,0.3137757846706358,0.3137757846706358,0.686224215218253,Mid,moderate_error,LightGBM,log_target_price
3412,12.9,8.85927038091294,4.04072961908706,4.04072961908706,0.3132348541685135,0.3132348541685135,0.6867651457539671,High,moderate_error,LightGBM,log_target_price
4510,6.0,4.121138340246202,1.878861659753798,1.878861659753798,0.3131436099067757,0.3131436099067757,0.6868563899265576,Mid,moderate_error,CatBoost,log_target_price
3151,6.699999,8.797572294189209,-2.0975732941892087,2.0975732941892087,-0.3130706876040038,0.3130706876040038,1.31307068745475,Mid,moderate_error,CatBoost,target_price
6777,29.59,20.32729603487615,9.262703965123851,9.262703965123851,0.3130349430486926,0.3130349430486926,0.6869650569175121,Premium,premium_underprediction,LightGBM,log_target_price
14,21.9,15.051835331802437,6.848164668197562,6.848164668197562,0.3127015830084411,0.3127015830084411,0.6872984169458968,Premium,premium_underprediction,LightGBM,log_target_price
3412,12.9,8.866451276144641,4.033548723855359,4.033548723855359,0.3126781956234636,0.3126781956234636,0.687321804299017,High,moderate_error,CatBoost,target_price
4940,3.5,4.5937297927641305,-1.0937297927641303,1.0937297927641303,-0.3124942264147532,0.3124942264147532,1.3124942261290389,Low,low_overprediction,LightGBM,log_target_price
445,31.49,21.65741062159346,9.83258937840654,9.83258937840654,0.3122448198823211,0.3122448198823211,0.6877551800859227,Premium,premium_underprediction,CatBoost,log_target_price
3035,13.49,9.280397806297838,4.209602193702162,4.209602193702162,0.3120535354625729,0.3120535354625729,0.6879464644632981,High,moderate_error,CatBoost,log_target_price
1512,22.69,15.6097203879629,7.080279612037101,7.080279612037101,0.3120440551663753,0.3120440551663753,0.6879559447895524,Premium,premium_underprediction,CatBoost,log_target_price
17,18.0,23.613509020874165,-5.613509020874165,5.613509020874165,-0.3118616122534613,0.3118616122534613,1.3118616121979056,High,moderate_error,LightGBM,log_target_price
1477,7.0,4.816998982942249,2.1830010170577507,2.1830010170577507,0.3118572881065562,0.3118572881065562,0.6881427117505866,Mid,moderate_error,CatBoost,log_target_price
3914,5.4,3.716493682076061,1.6835063179239396,1.6835063179239396,0.3117604291874405,0.3117604291874405,0.6882395706273743,Low,moderate_error,CatBoost,target_price
549,13.2,9.087439618564192,4.112560381435808,4.112560381435808,0.311557604630625,0.311557604630625,0.6884423952936174,High,moderate_error,LightGBM,target_price
6979,28.1,36.85319988463749,-8.753199884637489,8.753199884637489,-0.3115017752429176,0.3115017752429176,1.3115017752073306,Premium,moderate_error,CatBoost,target_price
5510,23.5,30.81883351762793,-7.3188335176279296,7.3188335176279296,-0.3114397241411272,0.3114397241411272,1.311439724098574,Premium,moderate_error,LightGBM,target_price
4128,4.9,6.42587526486999,-1.52587526486999,1.52587526486999,-0.3114031152160381,0.3114031152160381,1.3114031150119565,Low,low_overprediction,LightGBM,log_target_price
80,16.9,11.637734445369594,5.262265554630405,5.262265554630405,0.3113766600188774,0.3113766600188774,0.688623339921951,High,moderate_error,LightGBM,log_target_price
2126,4.65,3.202411155305433,1.4475888446945673,1.4475888446945673,0.3113094288996253,0.3113094288996253,0.6886905708853209,Low,moderate_error,LightGBM,target_price
1020,12.5,8.60960283818906,3.89039716181094,3.89039716181094,0.3112317729199766,0.3112317729199766,0.6887682270000234,High,moderate_error,LightGBM,log_target_price
3641,10.0,6.888862217591236,3.111137782408764,3.111137782408764,0.311113778209765,0.311113778209765,0.688886221690235,Mid,moderate_error,LightGBM,log_target_price
6338,13.5,17.694019097064743,-4.194019097064743,4.194019097064743,-0.3106680812410425,0.3106680812410425,1.3106680811669684,High,moderate_error,LightGBM,target_price
1728,6.2,4.27453439999647,1.9254656000035304,1.9254656000035304,0.3105589676924147,0.3105589676924147,0.6894410321462949,Mid,moderate_error,CatBoost,log_target_price
2644,11.0,7.584910107206937,3.415089892793062,3.415089892793062,0.3104627174984182,0.3104627174984182,0.6895372824106727,High,moderate_error,LightGBM,log_target_price
932,6.6,4.551711428071158,2.048288571928841,2.048288571928841,0.3103467532755295,0.3103467532755295,0.6896532465729553,Mid,moderate_error,CatBoost,target_price
503,3.9,5.109747645317651,-1.2097476453176514,1.2097476453176514,-0.3101917038480666,0.3101917038480666,1.3101917035916564,Low,low_overprediction,LightGBM,target_price
51,18.8,12.9689123425693,5.8310876574307,5.8310876574307,0.3101642370808795,0.3101642370808795,0.689835762865929,High,moderate_error,CatBoost,target_price
3692,19.5,13.454168976422626,6.045831023577375,6.045831023577375,0.3100426165778119,0.3100426165778119,0.6899573833709061,Premium,premium_underprediction,LightGBM,log_target_price
1801,16.5,21.61445327232209,-5.114453272322091,5.114453272322091,-0.3099668649704318,0.3099668649704318,1.3099668649098255,High,moderate_error,LightGBM,log_target_price
3707,5.5,3.795359787155816,1.704640212844184,1.704640212844184,0.3099345840971362,0.3099345840971362,0.6900654157210455,Low,moderate_error,LightGBM,target_price
1226,17.99,12.414464278884942,5.575535721115056,5.575535721115056,0.3099241645806077,0.3099241645806077,0.6900758353638059,High,moderate_error,CatBoost,log_target_price
1669,10.0,13.099034214269908,-3.099034214269908,3.099034214269908,-0.3099034213960004,0.3099034213960004,1.3099034212960003,Mid,moderate_error,LightGBM,target_price
2548,25.5,17.59861213493611,7.901387865063889,7.901387865063889,0.3098583476374129,0.3098583476374129,0.6901416523233713,Premium,premium_underprediction,CatBoost,target_price
500,5.5,7.203083933966285,-1.703083933966285,1.703083933966285,-0.3096516243012061,0.3096516243012061,1.3096516241193878,Low,low_overprediction,LightGBM,log_target_price
410,4.7,6.1537902143269045,-1.4537902143269044,1.4537902143269044,-0.3093170668122526,0.3093170668122526,1.3093170665994869,Low,low_overprediction,CatBoost,log_target_price
2926,4.2,5.497804462002939,-1.2978044620029392,1.2978044620029392,-0.3090010623080805,0.3090010623080805,1.3090010620699852,Low,low_overprediction,CatBoost,target_price
