sample_id,actual_price,predicted_price,model_name,target_used,residual,absolute_error,squared_error,percentage_error,absolute_percentage_error,prediction_ratio,price_segment,issue_type,ram_gb,storage_gb,screen_size_inch,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,target_price,log_target_price,no_info_brand,no_info_model,no_info_cpu_brand,no_info_cpu_tier,no_info_gpu,storage_ssd,storage_hdd,no_info_storage,no_info_condition,condition_score,warranty_encoded,cpu_tier_encoded,brand_ASUS,brand_Acer,brand_Apple,brand_Dell,brand_Gigabyte,brand_HP,brand_LG,brand_Lenovo,brand_MSI,brand_Microsoft,brand_Other,brand_Sony,brand_Toshiba,model_Aspire,model_Elitebook,model_Elitebook 800,model_Gaming Thin GF,model_IdeaPad,model_Inspiron,model_Latitude,model_Latitude 14 7000,model_Latitude E Series,model_Legion,model_Legion 5,model_MacBook Air,model_MacBook Air M1,model_MacBook Air M2,model_MacBook Pro,model_MacBook Pro M1,model_MacBook Pro M2,model_Macbook air m4,model_Nitro 5,model_Other,model_Pavilion 15,model_Precision,model_ProBook,model_ROG Strix,model_TUF Gaming,model_TUF Gaming F15,model_ThinkPad,model_ThinkPad X1 Carbon,model_Vivobook 15,model_Vostro,model_X Series,model_XPS 13,cpu_brand_AMD,cpu_brand_Apple,cpu_brand_Intel,cpu_brand_Microsoft SQ,cpu_brand_Other,cpu_brand_Qualcomm,gpu_tier_ord_filled,gpu_type_Apple SoC,gpu_type_Dedicated,gpu_type_Integrated,gpu_type_Missing_Info
2794,1.35,4.565433333352431,LightGBM,log_target_price,-3.2154333333524305,3.2154333333524305,10.339011521233925,-2.38180246738565,2.38180246738565,3.3818024666449094,Low,extreme_error,8.0,500.0,0.0,0,0,0,0,1,1.35,0.8544153281560676,0,1,0,0,0,1,0,0,0,2.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
3169,2.2,7.378382325373746,CatBoost,log_target_price,-5.178382325373746,5.178382325373746,26.815643507743204,-2.353810146827243,2.353810146827243,3.3538101463726977,Low,extreme_error,16.0,0.0,0.0,0,0,0,1,1,2.2,1.1631508098056809,0,1,0,0,0,0,0,1,0,2.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
157,2.05,6.842001566233295,LightGBM,log_target_price,-4.792001566233295,4.792001566233295,22.96327901078235,-2.337561738485724,2.337561738485724,3.3375617379979188,Low,extreme_error,8.0,256.0,15.95,0,0,0,0,0,2.05,1.1151415906193205,0,0,0,0,0,1,0,0,0,2.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4557,3.2,10.673141789546372,LightGBM,log_target_price,-7.473141789546372,7.473141789546372,55.84784820666436,-2.335356808503442,2.335356808503442,3.335356808190942,Low,extreme_error,16.0,256.0,13.95,0,0,0,0,0,3.2,1.4350845252893227,0,1,1,1,0,1,0,0,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5823,7.29,24.18287951089429,CatBoost,log_target_price,-16.89287951089429,16.89287951089429,285.3693781695921,-2.3172674223013745,2.3172674223013745,3.3172674221642,Mid,extreme_error,8.0,256.0,13.3,0,0,0,0,0,7.29,2.115049969147204,0,1,0,0,1,1,0,0,1,2.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
4557,3.2,10.612403389250206,CatBoost,log_target_price,-7.412403389250206,7.412403389250206,54.94372400496793,-2.3163760584168216,2.3163760584168216,3.3163760581043213,Low,extreme_error,16.0,256.0,13.95,0,0,0,0,0,3.2,1.4350845252893227,0,1,1,1,0,1,0,0,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5823,7.29,23.92647914392626,LightGBM,target_price,-16.636479143926262,16.636479143926262,276.7724383062935,-2.2820959042035893,2.2820959042035893,3.282095904066415,Mid,extreme_error,8.0,256.0,13.3,0,0,0,0,0,7.29,2.115049969147204,0,1,0,0,1,1,0,0,1,2.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
157,2.05,6.607803668619695,LightGBM,target_price,-4.557803668619695,4.557803668619695,20.773574281683157,-2.223318861656769,2.223318861656769,3.223318861168964,Low,extreme_error,8.0,256.0,15.95,0,0,0,0,0,2.05,1.1151415906193205,0,0,0,0,0,1,0,0,0,2.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1979,1.1,3.520157720337246,CatBoost,log_target_price,-2.420157720337246,2.420157720337246,5.857163391307975,-2.200143380124638,2.200143380124638,3.200143379215548,Low,extreme_error,8.0,128.0,13.95,0,0,0,0,0,1.1,0.7419373447293773,0,0,0,0,0,1,0,0,0,2.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
221,1.2,3.826524821736827,CatBoost,target_price,-2.626524821736827,2.626524821736827,6.89863263919967,-2.1887706829567133,2.1887706829567133,3.1887706821233803,Low,extreme_error,6.0,250.0,0.0,0,1,0,0,1,1.2,0.7884573603642702,0,0,0,0,1,0,0,1,0,2.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
157,2.05,6.430081098509628,CatBoost,log_target_price,-4.380081098509629,4.380081098509629,19.18511042952132,-2.136624925060002,2.136624925060002,3.136624924572197,Low,extreme_error,8.0,256.0,15.95,0,0,0,0,0,2.05,1.1151415906193205,0,0,0,0,0,1,0,0,0,2.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6957,12.89,40.05468526859173,CatBoost,log_target_price,-27.16468526859173,27.16468526859173,737.9201257416447,-2.107423216949908,2.107423216949908,3.107423216872328,High,extreme_error,16.0,1152.0,15.6,0,0,0,0,0,12.89,2.6311691567662523,0,1,0,0,0,1,1,0,1,2.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
4857,2.1,6.496534978361895,LightGBM,target_price,-4.396534978361895,4.396534978361895,19.32951981595963,-2.093588083937289,2.093588083937289,3.0935880834610985,Low,extreme_error,8.0,256.0,0.0,0,0,0,0,1,2.1,1.1314021114911006,0,1,0,0,1,1,0,0,0,2.0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
2155,2.889,8.755287254983907,LightGBM,log_target_price,-5.866287254983908,5.866287254983908,34.41332615798663,-2.030559796799359,2.030559796799359,3.0305597964532183,Low,extreme_error,16.0,1024.0,13.95,0,0,0,0,0,2.889,1.3581520551736102,0,0,0,0,1,1,0,0,0,2.0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
4173,2.5,7.556864782682609,LightGBM,log_target_price,-5.056864782682609,5.056864782682609,25.571881430335637,-2.0227459122639453,2.0227459122639453,3.0227459118639453,Low,extreme_error,4.0,256.0,13.95,0,0,0,0,0,2.5,1.252762968495368,0,1,0,0,0,1,0,0,0,2.0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
157,2.05,6.195447653343248,CatBoost,target_price,-4.145447653343248,4.145447653343248,17.18473624660904,-2.022169586010282,2.022169586010282,3.022169585522477,Low,extreme_error,8.0,256.0,15.95,0,0,0,0,0,2.05,1.1151415906193205,0,0,0,0,0,1,0,0,0,2.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4743,2.499,7.529617057547689,CatBoost,target_price,-5.030617057547689,5.030617057547689,25.307107979689764,-2.0130520430310668,2.0130520430310668,3.013052042630907,Low,extreme_error,8.0,1024.0,13.95,0,0,0,0,0,2.499,1.252477213385551,0,0,0,0,1,0,0,1,0,2.0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
5823,7.29,21.932463022531348,LightGBM,log_target_price,-14.642463022531349,14.642463022531349,214.40172336619787,-2.008568315572398,2.008568315572398,3.008568315435224,Mid,extreme_error,8.0,256.0,13.3,0,0,0,0,0,7.29,2.115049969147204,0,1,0,0,1,1,0,0,1,2.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
4857,2.1,6.244914151806952,CatBoost,target_price,-4.144914151806953,4.144914151806953,17.18031332584955,-1.9737686427777064,1.9737686427777064,2.973768642301516,Low,extreme_error,8.0,256.0,0.0,0,0,0,0,1,2.1,1.1314021114911006,0,1,0,0,1,1,0,0,0,2.0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
2523,1.65,4.899191831047657,CatBoost,target_price,-3.249191831047657,3.249191831047657,10.55724755494683,-1.9692071691384547,1.9692071691384547,2.969207168532394,Low,extreme_error,4.0,128.0,11.95,0,0,0,0,0,1.65,0.9745596399981308,0,1,0,0,0,1,0,0,0,2.0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4857,2.1,6.229828988402535,CatBoost,log_target_price,-4.129828988402535,4.129828988402535,17.055487473449904,-1.9665852316361665,1.9665852316361665,2.966585231159976,Low,extreme_error,8.0,256.0,0.0,0,0,0,0,1,2.1,1.1314021114911006,0,1,0,0,1,1,0,0,0,2.0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
5723,5.5,16.3126804868993,LightGBM,target_price,-10.8126804868993,10.8126804868993,116.91405931177287,-1.96594190635152,1.96594190635152,2.965941906169701,Low,extreme_error,4.0,128.0,13.3,0,0,0,0,0,5.5,1.8718021769015916,0,1,0,0,1,1,0,0,1,2.0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
2650,1.3,3.854266244445237,CatBoost,log_target_price,-2.5542662444452366,2.5542662444452366,6.524276047512373,-1.9648201865233967,1.9648201865233967,2.9648201857541663,Low,extreme_error,0.0,0.0,0.0,0,0,1,1,1,1.3,0.832909122935104,0,0,1,1,1,0,0,1,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1
1407,1.9,5.624713749862042,LightGBM,log_target_price,-3.7247137498620417,3.7247137498620417,13.873492518411352,-1.9603756567903503,1.9603756567903503,2.960375656264034,Low,extreme_error,4.0,512.0,15.95,0,0,0,0,0,1.9,1.0647107369924282,0,1,1,1,1,0,1,0,0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1
6957,12.89,38.12208370382955,LightGBM,target_price,-25.232083703829552,25.232083703829552,636.6580480370609,-1.957492917135148,1.957492917135148,2.9574929170575683,High,extreme_error,16.0,1152.0,15.6,0,0,0,0,0,12.89,2.6311691567662523,0,1,0,0,0,1,1,0,1,2.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
2650,1.3,3.836612725743895,LightGBM,log_target_price,-2.536612725743895,2.536612725743895,6.434404120405873,-1.95124055676358,1.95124055676358,2.951240555994349,Low,extreme_error,0.0,0.0,0.0,0,0,1,1,1,1.3,0.832909122935104,0,0,1,1,1,0,0,1,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1
3362,3.0,8.85009173756936,LightGBM,target_price,-5.850091737569359,5.850091737569359,34.223573337977285,-1.950030578539776,1.950030578539776,2.9500305782064427,Low,extreme_error,0.0,0.0,0.0,0,0,1,1,1,3.0,1.3862943611198906,0,1,1,1,1,0,0,1,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1
4857,2.1,6.1796451343162495,LightGBM,log_target_price,-4.07964513431625,4.07964513431625,16.64350442195025,-1.9426881582731244,1.9426881582731244,2.9426881577969337,Low,extreme_error,8.0,256.0,0.0,0,0,0,0,1,2.1,1.1314021114911006,0,1,0,0,1,1,0,0,0,2.0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
3817,5.2,15.300786989536109,CatBoost,log_target_price,-10.100786989536108,10.100786989536108,102.0258978079819,-1.9424590360757013,1.9424590360757013,2.942459035883394,Low,extreme_error,16.0,1025.0,15.95,0,0,0,0,0,5.2,1.824549292051046,0,0,0,0,0,1,0,0,0,2.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
2882,6.2,17.98451447443771,CatBoost,target_price,-11.78451447443771,11.78451447443771,138.8747813982319,-1.9007281407317715,1.9007281407317715,2.900728140570481,Mid,extreme_error,16.0,1024.0,15.95,0,1,0,0,0,6.2,1.9740810260220096,0,0,0,0,0,1,0,0,0,2.0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
6957,12.89,37.29417505884379,CatBoost,target_price,-24.40417505884379,24.40417505884379,595.5637603026934,-1.8932641626804128,1.8932641626804128,2.8932641626028337,High,extreme_error,16.0,1152.0,15.6,0,0,0,0,0,12.89,2.6311691567662523,0,1,0,0,0,1,1,0,1,2.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
4173,2.5,7.113391024095592,LightGBM,target_price,-4.613391024095592,4.613391024095592,21.283376741205775,-1.8453564089000944,1.8453564089000944,2.8453564085000944,Low,extreme_error,4.0,256.0,13.95,0,0,0,0,0,2.5,1.252762968495368,0,1,0,0,0,1,0,0,0,2.0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1699,2.5,7.106283935092273,LightGBM,target_price,-4.606283935092273,4.606283935092273,21.21785169068916,-1.842513573299904,1.842513573299904,2.842513572899904,Low,extreme_error,0.0,0.0,0.0,0,0,1,1,1,2.5,1.252762968495368,0,1,1,1,1,0,0,1,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1
2753,1.6,4.502450985695864,LightGBM,log_target_price,-2.902450985695864,2.902450985695864,8.424221724366893,-1.8140318649261449,1.8140318649261449,2.814031864301145,Low,extreme_error,8.0,128.0,0.0,0,0,0,0,1,1.6,0.9555114450274363,0,1,0,0,1,1,0,0,0,2.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
3817,5.2,14.554555698955449,LightGBM,target_price,-9.354555698955448,9.354555698955448,87.50771232485984,-1.798953018683941,1.798953018683941,2.7989530184916336,Low,extreme_error,16.0,1025.0,15.95,0,0,0,0,0,5.2,1.824549292051046,0,0,0,0,0,1,0,0,0,2.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
1726,2.5,6.987559022680999,LightGBM,log_target_price,-4.487559022680999,4.487559022680999,20.138185982045645,-1.7950236083543902,1.7950236083543902,2.7950236079543904,Low,extreme_error,8.0,0.0,0.0,0,0,0,1,1,2.5,1.252762968495368,0,0,0,0,1,0,0,1,0,2.0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
1407,1.9,5.299231575429518,CatBoost,target_price,-3.399231575429518,3.399231575429518,11.554775303397044,-1.7890692492844469,1.7890692492844469,2.789069248758131,Low,extreme_error,4.0,512.0,15.95,0,0,0,0,0,1.9,1.0647107369924282,0,1,1,1,1,0,1,0,0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1
2155,2.889,8.028625871199619,LightGBM,target_price,-5.13962587119962,5.13962587119962,26.41575409590445,-1.7790328381518128,1.7790328381518128,2.779032837805672,Low,extreme_error,16.0,1024.0,13.95,0,0,0,0,0,2.889,1.3581520551736102,0,0,0,0,1,1,0,0,0,2.0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
6957,12.89,35.659842059922184,LightGBM,log_target_price,-22.769842059922183,22.769842059922183,518.4657074338013,-1.7664733947366724,1.7664733947366724,2.766473394659093,High,extreme_error,16.0,1152.0,15.6,0,0,0,0,0,12.89,2.6311691567662523,0,1,0,0,0,1,1,0,1,2.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
426,1.39,3.8192698383691166,CatBoost,target_price,-2.429269838369117,2.429269838369117,5.901351947609915,-1.747676141454274,1.747676141454274,2.7476761407348493,Low,extreme_error,8.0,0.0,0.0,0,0,0,1,1,1.39,0.8712933659434193,1,1,0,0,1,0,0,1,0,2.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
4113,1.4,3.83318121826797,LightGBM,target_price,-2.43318121826797,2.43318121826797,5.920370840932003,-1.7379865832357029,1.7379865832357029,2.7379865825214167,Low,extreme_error,4.0,512.0,15.95,0,0,0,0,0,1.4,0.8754687373538999,0,1,0,0,0,0,1,0,0,1.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1934,1.3,3.477661438160247,CatBoost,target_price,-2.1776614381602477,2.1776614381602477,4.742209339250157,-1.675124181911633,1.675124181911633,2.675124181142402,Low,extreme_error,8.0,127.0,13.95,1,0,0,0,0,1.3,0.832909122935104,0,1,0,0,0,1,0,0,0,2.0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4750,1.95,5.175413938104351,CatBoost,target_price,-3.225413938104351,3.225413938104351,10.40329507211782,-1.654058428948868,1.654058428948868,2.654058428436048,Low,extreme_error,0.0,0.0,11.95,0,0,1,1,0,1.95,1.0818051703517284,0,1,1,1,1,0,0,1,0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1
2753,1.6,4.23544464152942,LightGBM,target_price,-2.63544464152942,2.63544464152942,6.945568458566132,-1.647152899926417,1.647152899926417,2.6471528993014166,Low,extreme_error,8.0,128.0,0.0,0,0,0,0,1,1.6,0.9555114450274363,0,1,0,0,1,1,0,0,0,2.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
2882,6.2,16.350953072676464,CatBoost,log_target_price,-10.150953072676463,10.150953072676463,103.04184828367976,-1.6372504953289055,1.6372504953289055,2.6372504951676152,Mid,extreme_error,16.0,1024.0,15.95,0,1,0,0,0,6.2,1.9740810260220096,0,0,0,0,0,1,0,0,0,2.0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
737,2.99,7.867464601547507,CatBoost,target_price,-4.877464601547507,4.877464601547507,23.789660939348977,-1.6312590635171396,1.6312590635171396,2.6312590631826915,Low,extreme_error,0.0,256.0,13.95,0,0,1,0,0,2.99,1.383791230901772,0,0,1,1,1,0,0,1,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1
1979,1.1,2.892106400331832,CatBoost,target_price,-1.792106400331832,1.792106400331832,3.211645350110317,-1.629187635184222,1.629187635184222,2.629187634275131,Low,extreme_error,8.0,128.0,13.95,0,0,0,0,0,1.1,0.7419373447293773,0,0,0,0,0,1,0,0,0,2.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
426,1.39,3.65123807517652,CatBoost,log_target_price,-2.26123807517652,2.26123807517652,5.113197632628012,-1.626789980971029,1.626789980971029,2.6267899802516044,Low,extreme_error,8.0,0.0,0.0,0,0,0,1,1,1.39,0.8712933659434193,1,1,0,0,1,0,0,1,0,2.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
5723,5.5,14.417263476105278,CatBoost,target_price,-8.917263476105278,8.917263476105278,79.51758790228119,-1.6213206317243558,1.6213206317243558,2.6213206315425377,Low,extreme_error,4.0,128.0,13.3,0,0,0,0,0,5.5,1.8718021769015916,0,1,0,0,1,1,0,0,1,2.0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
3893,8.9,23.310091679702364,LightGBM,target_price,-14.410091679702363,14.410091679702363,207.65074221742728,-1.619111424503736,1.619111424503736,2.6191114243913765,Mid,extreme_error,32.0,512.0,17.95,0,0,0,0,0,8.9,2.2925347571405443,0,0,0,0,0,1,0,0,0,2.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
