sample_id,actual_price,predicted_price,model_name,target_used,residual,absolute_error,squared_error,percentage_error,absolute_percentage_error,prediction_ratio,price_segment,issue_type,ram_gb,storage_gb,screen_size_inch,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,no_info_brand,no_info_model,no_info_cpu_brand,no_info_cpu_tier,no_info_gpu,storage_ssd,storage_hdd,no_info_storage,no_info_condition,condition_score,warranty_encoded,cpu_tier_encoded,brand_ASUS,brand_Acer,brand_Apple,brand_Dell,brand_Gigabyte,brand_HP,brand_LG,brand_Lenovo,brand_MSI,brand_Microsoft,brand_Other,brand_Sony,brand_Toshiba,model_Aspire,model_Elitebook,model_Elitebook 800,model_Gaming Thin GF,model_Inspiron,model_Latitude,model_Latitude 14 7000,model_Latitude E Series,model_Legion,model_Legion 5,model_MacBook Air,model_MacBook Air M1,model_MacBook Air M2,model_MacBook Pro,model_MacBook Pro M1,model_MacBook Pro M2,model_Macbook air m4,model_Nitro 5,model_Other,model_Pavilion 15,model_Precision,model_ProBook,model_ROG Strix,model_TUF Gaming,model_TUF Gaming F15,model_ThinkPad,model_ThinkPad X1 Carbon,model_Vivobook 15,model_Vostro,model_X Series,model_XPS 13,cpu_brand_AMD,cpu_brand_Apple,cpu_brand_Intel,cpu_brand_Microsoft SQ,cpu_brand_Other,cpu_brand_Qualcomm,gpu_tier_ord_filled,gpu_type_Apple SoC,gpu_type_Dedicated,gpu_type_Integrated,gpu_type_Missing_Info
2815,2.99,5.586164643488014,CatBoost,log_target_price,-2.596164643488014,2.596164643488014,6.740070856097247,-0.8682824891704787,0.8682824891704787,1.8682824888360303,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686,19.0,35.424468630373724,CatBoost,log_target_price,-16.424468630373724,16.424468630373724,269.7631697901305,-0.8644457173425936,0.8644457173425936,1.864445717289962,Premium,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,4.39,8.127494182474177,CatBoost,log_target_price,-3.737494182474177,3.737494182474177,13.968862764028316,-0.851365417226153,0.851365417226153,1.8513654169983629,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,2.5,4.593160413155866,CatBoost,log_target_price,-2.093160413155866,2.093160413155866,4.381320515202836,-0.8372641649274407,0.8372641649274407,1.8372641645274408,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,3.0,5.501898919578861,CatBoost,log_target_price,-2.501898919578861,2.501898919578861,6.259498203789871,-0.8339663062482982,0.8339663062482982,1.833966305914965,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605,2.2,4.020433795690472,CatBoost,log_target_price,-1.820433795690472,1.820433795690472,3.3139792044920195,-0.82746990675591,0.82746990675591,1.8274699063013644,Low,severe_error,4.0,256.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
478,5.25,9.568416121925138,CatBoost,log_target_price,-4.318416121925138,4.318416121925138,18.648717802102944,-0.822555451638587,0.822555451638587,1.8225554514481108,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,2.3,4.179824256116126,CatBoost,log_target_price,-1.8798242561161256,1.8798242561161256,3.533739233882545,-0.8173148936081787,0.8173148936081787,1.817314893173396,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,9.89,17.93563285634383,CatBoost,log_target_price,-8.045632856343829,8.045632856343829,64.73220805907935,-0.813511916636028,0.813511916636028,1.813511916534916,Mid,severe_error,32.0,512.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
3274,42.000001,7.86541367585739,CatBoost,log_target_price,34.13458732414261,34.13458732414261,1165.1700517895172,0.8127282502524199,0.8127282502524199,0.1872717497237707,Premium,severe_error,16.0,500.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
2722,1.5,2.7129208029538026,CatBoost,log_target_price,-1.2129208029538026,1.2129208029538026,1.471176874238097,-0.8086138680967924,0.8086138680967924,1.8086138674301255,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362,3.0,5.4254297538054574,CatBoost,log_target_price,-2.425429753805457,2.425429753805457,5.882709490644802,-0.8084765843323269,0.8084765843323269,1.8084765839989936,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358,3.65,6.580134229028151,CatBoost,log_target_price,-2.930134229028152,2.930134229028152,8.585686600122399,-0.8027765008836644,0.8027765008836644,1.802776500609692,Low,severe_error,8.0,256.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
88,6.99,12.598302539895752,CatBoost,log_target_price,-5.608302539895751,5.608302539895751,31.45305737900113,-0.8023322659647237,0.8023322659647237,1.8023322658216625,Mid,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2.0,3.598122399037071,CatBoost,log_target_price,-1.598122399037071,1.598122399037071,2.553995202304004,-0.7990611991190049,0.7990611991190049,1.7990611986190048,Low,severe_error,8.0,127.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0
1420,13.999,25.07182744439171,CatBoost,log_target_price,-11.072827444391711,11.072827444391711,122.60750761327428,-0.7909727440246259,0.7909727440246259,1.7909727439531922,High,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681,16.8,30.07602328356736,CatBoost,log_target_price,-13.276023283567358,13.276023283567358,176.2527942258226,-0.7902394811176856,0.7902394811176856,1.790239481058162,High,severe_error,16.0,512.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1197,3.5,6.265594615247556,CatBoost,log_target_price,-2.765594615247556,2.765594615247556,7.648513575886278,-0.7901698898449675,0.7901698898449675,1.7901698895592533,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,1.9,3.397518528267825,CatBoost,log_target_price,-1.497518528267825,1.497518528267825,2.2425617425054325,-0.7881676460419249,0.7881676460419249,1.788167645515609,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,5.5,9.833340417153591,CatBoost,log_target_price,-4.333340417153591,4.333340417153591,18.77783917093686,-0.7878800757028566,0.7878800757028566,1.7878800755210384,Low,severe_error,16.0,256.0,13.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1971,6.999,12.440715104120375,CatBoost,log_target_price,-5.441715104120376,5.441715104120376,29.61226327441183,-0.7774989431837229,0.7774989431837229,1.7774989430408454,Mid,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638,12.8,22.644373078810165,CatBoost,log_target_price,-9.844373078810165,9.844373078810165,96.91168131480232,-0.7690916467219587,0.7690916467219587,1.7690916466438338,High,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,31.5,7.377223395811454,CatBoost,log_target_price,24.122776604188545,24.122776604188545,581.9083510955862,0.7658024318546902,0.7658024318546902,0.2341975681135636,Premium,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,1.0,1.7640879273031906,CatBoost,log_target_price,-0.7640879273031906,0.7640879273031906,0.583830360650486,-0.7640879265391026,0.7640879265391026,1.7640879255391029,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,3.6,6.348266785640398,CatBoost,log_target_price,-2.7482667856403977,2.7482667856403977,7.552970325054204,-0.7634074402436084,0.7634074402436084,1.7634074399658306,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,2.0,3.5122104830858056,CatBoost,log_target_price,-1.5122104830858056,1.5122104830858056,2.2867805451546057,-0.7561052411648501,0.7561052411648501,1.75610524066485,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,4.8,8.413120402265289,CatBoost,log_target_price,-3.613120402265289,3.613120402265289,13.054639041265684,-0.7527334169817824,0.7527334169817824,1.752733416773449,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,15.5,3.999355849632436,CatBoost,log_target_price,11.500644150367563,11.500644150367563,132.26481587338364,0.7419770419113282,0.7419770419113282,0.2580229580241557,High,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,3.8,6.589513602244854,CatBoost,log_target_price,-2.7895136022448543,2.7895136022448543,7.781386137109063,-0.734082526713361,0.734082526713361,1.734082526450203,Low,severe_error,8.0,256.0,13.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
376,1.7,2.942714574176285,CatBoost,log_target_price,-1.2427145741762848,1.2427145741762848,1.544339512870145,-0.7310085726148684,0.7310085726148684,1.731008572026633,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,4.5,7.771953411875089,CatBoost,log_target_price,-3.2719534118750886,3.2719534118750886,10.705679129481034,-0.7271007580328862,0.7271007580328862,1.727100757810664,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,3.3,5.677792408315155,CatBoost,log_target_price,-2.377792408315156,2.377792408315156,5.653896737041187,-0.7205431538165492,0.7205431538165492,1.720543153513519,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,5.5,9.445395512887083,CatBoost,log_target_price,-3.945395512887084,3.945395512887084,15.566145753109533,-0.7173446385763161,0.7173446385763161,1.717344638394498,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,2.0,3.433086923972188,CatBoost,log_target_price,-1.433086923972188,1.433086923972188,2.053738131660068,-0.7165434616278222,0.7165434616278222,1.716543461127822,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,1.4,2.4027375436429983,CatBoost,log_target_price,-1.0027375436429984,1.0027375436429984,1.005482581431194,-0.7162411020905409,0.7162411020905409,1.716241101376255,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,3.0,5.145840401609901,CatBoost,log_target_price,-2.1458404016099006,2.1458404016099006,4.60463102918134,-0.7152801336315402,0.7152801336315402,1.7152801332982068,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,3.25,5.553563534604212,CatBoost,log_target_price,-2.303563534604212,2.303563534604212,5.306404957958251,-0.7087887796601302,0.7087887796601302,1.708788779352438,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,1.9,3.243766125598857,CatBoost,log_target_price,-1.343766125598857,1.343766125598857,1.8057074003069635,-0.707245328890322,0.707245328890322,1.707245328364006,Low,severe_error,8.0,0.0,13.95,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
6940,12.5,21.259229194834653,CatBoost,log_target_price,-8.759229194834653,8.759229194834653,76.72409608764372,-0.7007383355307132,0.7007383355307132,1.700738335450713,High,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,1.4,2.373202789507411,CatBoost,log_target_price,-0.9732027895074112,0.9732027895074112,0.9471236695050064,-0.6951448491516188,0.6951448491516188,1.695144848437333,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,10.9,18.42485954695065,CatBoost,log_target_price,-7.524859546950649,7.524859546950649,56.62351120133433,-0.6903540868128711,0.6903540868128711,1.690354086721128,High,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252,2.6,4.390773122957553,CatBoost,log_target_price,-1.7907731229575528,1.7907731229575528,3.2068683779071465,-0.6887588931803053,0.6887588931803053,1.6887588927956898,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,5.6,9.450282835880689,CatBoost,log_target_price,-3.850282835880689,3.850282835880689,14.82467791627744,-0.6875505062844891,0.6875505062844891,1.6875505061059175,Low,severe_error,16.0,750.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
705,1.8,3.0315945840792624,CatBoost,log_target_price,-1.2315945840792624,1.2315945840792624,1.5168252195333711,-0.6842192129972462,0.6842192129972462,1.6842192124416906,Low,severe_error,8.0,127.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
3815,8.5,14.304646114557457,CatBoost,log_target_price,-5.804646114557457,5.804646114557457,33.69391651524698,-0.6828995428087714,0.6828995428087714,1.6828995426911244,Mid,severe_error,16.0,512.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
5624,13.899,23.3649149591022,CatBoost,log_target_price,-9.465914959102198,9.465914959102198,89.60354601295477,-0.6810500725535038,0.6810500725535038,1.681050072481556,High,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339,3.5,5.874105425093009,CatBoost,log_target_price,-2.374105425093009,2.374105425093009,5.636376569456057,-0.6783158355470551,0.6783158355470551,1.6783158352613408,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,5.0,8.32625580029833,CatBoost,log_target_price,-3.3262558002983305,3.3262558002983305,11.063977649018288,-0.6652511599266159,0.6652511599266159,1.6652511597266155,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,2.5,4.152639120303603,CatBoost,log_target_price,-1.6526391203036033,1.6526391203036033,2.731216061957868,-0.661055647857019,0.661055647857019,1.661055647457019,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5782,11.89,19.74085312245079,CatBoost,log_target_price,-7.85085312245079,7.85085312245079,61.635894750295314,-0.660290422354121,0.660290422354121,1.6602904222700168,High,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,1.8,2.9883839971553763,CatBoost,log_target_price,-1.1883839971553762,1.1883839971553762,1.4122565246949892,-0.6602133313862015,0.6602133313862015,1.660213330830646,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,1.3,2.150637208045949,CatBoost,log_target_price,-0.850637208045949,0.850637208045949,0.7235836597122072,-0.6543363133781636,0.6543363133781636,1.6543363126089328,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,5.5,9.077356100521486,CatBoost,log_target_price,-3.5773561005214862,3.5773561005214862,12.797476669938296,-0.6504283817947378,0.6504283817947378,1.6504283816129195,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,3.5,5.767892419066894,CatBoost,log_target_price,-2.267892419066894,2.267892419066894,5.143336024461088,-0.647969262405407,0.647969262405407,1.6479692621196926,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,4.95,8.149124971761792,CatBoost,log_target_price,-3.199124971761792,3.199124971761792,10.23440058494988,-0.6462878729526269,0.6462878729526269,1.6462878727506067,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,3.6,5.91687497204613,CatBoost,log_target_price,-2.3168749720461297,2.3168749720461297,5.367909636093755,-0.6435763809451537,0.6435763809451537,1.6435763806673758,Low,severe_error,8.0,256.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6712,11.99,19.692107793620657,CatBoost,log_target_price,-7.702107793620657,7.702107793620657,59.32246446455206,-0.6423776307738348,0.6423776307738348,1.642377630690432,High,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,1.5,2.4578646012312886,CatBoost,log_target_price,-0.9578646012312886,0.9578646012312886,0.9175045942919756,-0.6385764003951414,0.6385764003951414,1.6385763997284748,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,2.5,4.087562907842547,CatBoost,log_target_price,-1.587562907842547,1.587562907842547,2.520355986357484,-0.6350251628830087,0.6350251628830087,1.6350251624830088,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,2.2,3.596208420840433,CatBoost,log_target_price,-1.3962084208404328,1.3962084208404328,1.9493979544257352,-0.6346401910026329,0.6346401910026329,1.6346401905480874,Low,severe_error,8.0,128.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
322,5.89,2.154088414879863,CatBoost,log_target_price,3.735911585120137,3.735911585120137,13.957035371834852,0.6342804048363083,0.6342804048363083,0.3657195949939123,Mid,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,5.79,2.1549361610821363,CatBoost,log_target_price,3.635063838917864,3.635063838917864,13.213689113008275,0.6278175886511306,0.6278175886511306,0.3721824111761578,Low,severe_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
