mae,rmse,r2,mape_pct,median_ape_pct,experiment_name,target_name,n_train,n_test,n_features,best_iteration,delta_mae,delta_rmse,delta_r2
3.404830721903086,5.524164444856641,0.8727714033348113,28.68073511469064,20.241445048635228,baseline,log_target_price,5766,1442,76,,0.0,0.0,0.0
3.383413991236237,5.4619153971774095,0.875622598874942,28.638162739780814,20.4789529098583,warranty_onehot,log_target_price,5766,1442,78,,-0.021416730666849126,-0.06224904767923167,0.002851195540130691
3.4198978926389207,5.51801531531804,0.8730544903799714,28.91051167751149,20.327240410487413,ablation_drop_warranty,log_target_price,5766,1442,75,,0.015067170735834523,-0.006149129538600917,0.00028308704516011307
3.4211869128732797,5.649980650686007,0.8669099888807794,28.45853399140397,20.484231825177076,nonlinear_ram_storage,log_target_price,5766,1442,82,,0.016356190970193474,0.12581620582936548,-0.005861414454031877
3.4496394042164655,5.41327861064701,0.8778278265120757,30.821622062641158,20.45979008981719,segment_weighted_premium3x,log_target_price,5766,1442,76,,0.04480868231337931,-0.11088583420963083,0.005056423177264402
3.457664098719626,5.513346013918351,0.8732692400763834,30.72547016148902,20.953438837379895,combined_best,log_target_price,5766,1442,84,,0.05283337681653988,-0.010818430938289936,0.0004978367415721108
