sample_id,actual_price,predicted_price,model_name,target_used,residual,absolute_error,squared_error,percentage_error,absolute_percentage_error,prediction_ratio,price_segment
696,1.0,14.330310027842748,CatBoost,log_target_price,-13.330310027842748,13.330310027842748,177.6971654384049,-13.330310014512436,13.330310014512436,14.330310013512436,Low
2299,2.7,14.767579497646802,CatBoost,log_target_price,-12.0675794976468,12.0675794976468,145.62647493202542,-4.469473886361972,4.469473886361972,5.469473885991603,Low
3647,3.5,16.72194737011361,CatBoost,log_target_price,-13.221947370113613,13.221947370113613,174.81989225805424,-3.7776992475245454,3.7776992475245454,4.777699247238832,Low
373,1.3,5.839664661960717,CatBoost,log_target_price,-4.5396646619607175,4.5396646619607175,20.60855524305492,-3.4920497372835904,3.4920497372835904,4.49204973651436,Low
2794,1.35,4.917872102794576,CatBoost,log_target_price,-3.5678721027945763,3.5678721027945763,12.729711341899792,-2.6428682223345983,2.6428682223345983,3.6428682215938575,Low
2155,2.889,10.18979809560656,CatBoost,log_target_price,-7.300798095606561,7.300798095606561,53.3016528328124,-2.527102143675825,2.527102143675825,3.5271021433296847,Low
3169,2.2,7.593716879450859,CatBoost,log_target_price,-5.393716879450859,5.393716879450859,29.092181775673115,-2.451689489545077,2.451689489545077,3.451689489090531,Low
4557,3.2,10.786157222603808,CatBoost,log_target_price,-7.586157222603808,7.586157222603808,57.54978140606393,-2.370674131322854,2.370674131322854,3.3706741310103543,Low
5823,7.29,23.0205825831519,CatBoost,log_target_price,-15.7305825831519,15.7305825831519,247.45122840536192,-2.157830258023878,2.157830258023878,3.157830257886704,Mid
157,2.05,6.41495161071714,CatBoost,log_target_price,-4.36495161071714,4.36495161071714,19.05280256390216,-2.129244687116046,2.129244687116046,3.1292446866282417,Low
6957,12.89,39.43708848895102,CatBoost,log_target_price,-26.54708848895102,26.54708848895102,704.7479072401957,-2.059510355848837,2.059510355848837,3.0595103557712573,High
1979,1.1,3.2876569532505027,CatBoost,log_target_price,-2.1876569532505026,2.1876569532505026,4.785842945105272,-1.9887790466015665,1.9887790466015665,2.988779045692476,Low
2650,1.3,3.817939373827163,CatBoost,log_target_price,-2.517939373827163,2.517939373827163,6.340018690269127,-1.9368764399156049,1.9368764399156049,2.9368764391463738,Low
3817,5.2,15.164590117984858,CatBoost,log_target_price,-9.96459011798486,9.96459011798486,99.2930562194415,-1.9162673300131905,1.9162673300131905,2.9162673298208825,Low
4857,2.1,6.099069101682765,CatBoost,log_target_price,-3.999069101682765,3.999069101682765,15.9925536800338,-1.9043186189421173,1.9043186189421173,2.904318618465927,Low
2882,6.2,16.449364937691005,CatBoost,log_target_price,-10.249364937691006,10.249364937691006,105.04948162596976,-1.6531233767803035,1.6531233767803035,2.653123376619013,Mid
426,1.39,3.681480624110187,CatBoost,log_target_price,-2.2914806241101875,2.2914806241101875,5.250883450672414,-1.6485472104040575,1.6485472104040575,2.648547209684633,Low
221,1.2,2.964016837218105,CatBoost,log_target_price,-1.764016837218105,1.764016837218105,3.1117554019889666,-1.470014029790076,1.470014029790076,2.4700140289567423,Low
2354,1.9,4.50294454682119,CatBoost,log_target_price,-2.6029445468211905,2.6029445468211905,6.775320313826173,-1.3699708133953787,1.3699708133953787,2.369970812869063,Low
2753,1.6,3.729879317501898,CatBoost,log_target_price,-2.129879317501898,2.129879317501898,4.536385907122351,-1.331174572606702,1.331174572606702,2.331174571981702,Low
5723,5.5,12.786276588218442,CatBoost,log_target_price,-7.286276588218442,7.286276588218442,53.089826520020175,-1.3247775612533934,1.3247775612533934,2.3247775610715755,Low
4743,2.499,5.646995773709277,CatBoost,log_target_price,-3.1479957737092765,3.1479957737092765,9.909877391291468,-1.259702189855772,1.259702189855772,2.259702189455612,Low
5433,11.9,26.71878780090404,CatBoost,log_target_price,-14.81878780090404,14.81878780090404,219.59647188822237,-1.2452762856856103,1.2452762856856103,2.2452762856015767,High
5123,3.9,8.684903682622071,CatBoost,log_target_price,-4.784903682622071,4.784903682622071,22.89530325197025,-1.226898379844916,1.226898379844916,2.226898379588506,Low
5617,5.5,12.157751673783707,CatBoost,log_target_price,-6.657751673783707,6.657751673783707,44.32565734976976,-1.2105003041042195,1.2105003041042195,2.210500303922401,Low
1406,1.0,2.1954537961924494,CatBoost,log_target_price,-1.1954537961924494,1.1954537961924494,1.4291097788309384,-1.1954537949969954,1.1954537949969954,2.195453793996996,Low
1726,2.5,5.474177652284677,CatBoost,log_target_price,-2.974177652284677,2.974177652284677,8.845732707349594,-1.1896710604380023,1.1896710604380023,2.1896710600380023,Low
5157,1.8,3.841022174582236,CatBoost,log_target_price,-2.041022174582236,2.041022174582236,4.165771517136398,-1.1339012074712969,1.1339012074712969,2.1339012069157413,Low
2415,2.25,4.776598407786615,CatBoost,log_target_price,-2.526598407786615,2.526598407786615,6.383699514229859,-1.1229326251838587,1.1229326251838587,2.1229326247394145,Low
2722,1.5,3.1612019273088574,CatBoost,log_target_price,-1.6612019273088574,1.6612019273088574,2.7595918432946624,-1.1074679508009262,1.1074679508009262,2.1074679501342595,Low
3933,2.2,4.613291601003294,CatBoost,log_target_price,-2.413291601003293,2.413291601003293,5.823976351473039,-1.0969507272301555,1.0969507272301555,2.09695072677561,Low
4796,3.0,6.250444813218702,CatBoost,log_target_price,-3.250444813218702,3.250444813218702,10.565391483780363,-1.0834816040450734,1.0834816040450734,2.08348160371174,Low
1886,3.15,6.549242173569077,CatBoost,log_target_price,-3.399242173569077,3.399242173569077,11.554847354570622,-1.0791244992031594,1.0791244992031594,2.079124498885699,Low
7133,6.5,13.457065380520644,CatBoost,log_target_price,-6.957065380520644,6.957065380520644,48.40075870883886,-1.0703177506846655,1.0703177506846655,2.0703177505308195,Mid
2114,4.9,10.052568105408564,CatBoost,log_target_price,-5.152568105408564,5.152568105408564,26.5489580808736,-1.0515445110932693,1.0515445110932693,2.051544510889188,Low
3704,1.39,2.844881377954685,CatBoost,log_target_price,-1.454881377954685,1.454881377954685,2.116679823919323,-1.0466772495741063,1.0466772495741063,2.0466772488546816,Low
1683,1.9,3.87359424851174,CatBoost,log_target_price,-1.97359424851174,1.97359424851174,3.89507425775862,-1.0387338144594769,1.0387338144594769,2.038733813933161,Low
5273,6.8,13.849268508318165,CatBoost,log_target_price,-7.049268508318165,7.049268508318165,49.692186502366205,-1.036657133423751,1.036657133423751,2.0366571332766923,Mid
1034,8.5,17.024579371028608,CatBoost,log_target_price,-8.524579371028608,8.524579371028608,72.6684534529665,-1.0028916905912608,1.0028916905912608,2.002891690473614,Mid
4753,1.65,3.2988476410602336,CatBoost,log_target_price,-1.6488476410602335,1.6488476410602335,2.7186985434298974,-0.9993016000369286,0.9993016000369286,1.999301599430868,Low
3608,4.5,8.958971715136462,CatBoost,log_target_price,-4.458971715136462,4.458971715136462,19.882428756387004,-0.990882603143462,0.990882603143462,1.99088260292124,Low
2458,4.686,9.266996368261344,CatBoost,log_target_price,-4.580996368261344,4.580996368261344,20.985527726023623,-0.9775920544779668,0.9775920544779668,1.977592054264565,Low
763,1.1,2.171861311544046,CatBoost,log_target_price,-1.0718613115440458,1.0718613115440458,1.1488866711849222,-0.9744193732451149,0.9744193732451149,1.974419372336024,Low
2890,4.39,8.609686464014514,CatBoost,log_target_price,-4.219686464014514,4.219686464014514,17.805753854587316,-0.9612042057069043,0.9612042057069043,1.961204205479114,Low
7007,8.0,15.683811390836109,CatBoost,log_target_price,-7.683811390836109,7.683811390836109,59.040957489942734,-0.960476423734454,0.960476423734454,1.960476423609454,Mid
3235,5.5,10.781400778639243,CatBoost,log_target_price,-5.281400778639243,5.281400778639243,27.893194184611207,-0.9602546868507252,0.9602546868507252,1.960254686668907,Low
3893,8.9,17.443657225584204,CatBoost,log_target_price,-8.543657225584203,8.543657225584203,72.99407878827716,-0.959961485912836,0.959961485912836,1.9599614858004768,Mid
1934,1.3,2.51232963152648,CatBoost,log_target_price,-1.2123296315264798,1.2123296315264798,1.4697431354771302,-0.9325612543030142,0.9325612543030142,1.9325612535337835,Low
642,4.5,8.684903682622071,CatBoost,log_target_price,-4.184903682622071,4.184903682622071,17.513418832823774,-0.929978595931576,0.929978595931576,1.9299785957093536,Low
1075,2.7,5.205763939008909,CatBoost,log_target_price,-2.505763939008909,2.505763939008909,6.278852918037442,-0.9280607178077216,0.9280607178077216,1.928060717437351,Low
