sample_id,actual_price,predicted_price,model_name,target_used,residual,absolute_error,squared_error,percentage_error,absolute_percentage_error,prediction_ratio,price_segment,issue_type,ram_gb,storage_gb,screen_size_inch,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,no_info_brand,no_info_model,no_info_cpu_brand,no_info_cpu_tier,no_info_gpu,storage_ssd,storage_hdd,no_info_storage,no_info_condition,condition_score,warranty_encoded,cpu_tier_encoded,brand_ASUS,brand_Acer,brand_Apple,brand_Dell,brand_Gigabyte,brand_HP,brand_LG,brand_Lenovo,brand_MSI,brand_Microsoft,brand_Other,brand_Sony,brand_Toshiba,model_Aspire,model_Elitebook,model_Elitebook 800,model_Gaming Thin GF,model_Inspiron,model_Latitude,model_Latitude 14 7000,model_Latitude E Series,model_Legion,model_Legion 5,model_MacBook Air,model_MacBook Air M1,model_MacBook Air M2,model_MacBook Pro,model_MacBook Pro M1,model_MacBook Pro M2,model_Macbook air m4,model_Nitro 5,model_Other,model_Pavilion 15,model_Precision,model_ProBook,model_ROG Strix,model_TUF Gaming,model_TUF Gaming F15,model_ThinkPad,model_ThinkPad X1 Carbon,model_Vivobook 15,model_Vostro,model_X Series,model_XPS 13,cpu_brand_AMD,cpu_brand_Apple,cpu_brand_Intel,cpu_brand_Microsoft SQ,cpu_brand_Other,cpu_brand_Qualcomm,gpu_tier_ord_filled,gpu_type_Apple SoC,gpu_type_Dedicated,gpu_type_Integrated,gpu_type_Missing_Info
5823,7.29,25.006852879552905,CatBoost,target_price,-17.716852879552906,17.716852879552906,313.88687595572213,-2.4302953192212087,2.4302953192212087,3.4302953190840344,Mid,extreme_error,8.0,256.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
3817,5.2,17.671508173535642,CatBoost,target_price,-12.471508173535645,12.471508173535645,155.53851612256634,-2.398366955987937,2.398366955987937,3.398366955795629,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1.2,3.826524821736827,CatBoost,target_price,-2.626524821736827,2.626524821736827,6.89863263919967,-2.1887706829567133,2.1887706829567133,3.1887706821233803,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2.05,6.195447653343248,CatBoost,target_price,-4.145447653343248,4.145447653343248,17.18473624660904,-2.022169586010282,2.022169586010282,3.022169585522477,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,2.499,7.529617057547689,CatBoost,target_price,-5.030617057547689,5.030617057547689,25.307107979689764,-2.0130520430310668,2.0130520430310668,3.013052042630907,Low,extreme_error,8.0,1024.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
4857,2.1,6.244914151806952,CatBoost,target_price,-4.144914151806953,4.144914151806953,17.18031332584955,-1.9737686427777064,1.9737686427777064,2.973768642301516,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,1.65,4.899191831047657,CatBoost,target_price,-3.249191831047657,3.249191831047657,10.55724755494683,-1.9692071691384547,1.9692071691384547,2.969207168532394,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,6.2,17.98451447443771,CatBoost,target_price,-11.78451447443771,11.78451447443771,138.8747813982319,-1.9007281407317715,1.9007281407317715,2.900728140570481,Mid,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6957,12.89,37.29417505884379,CatBoost,target_price,-24.40417505884379,24.40417505884379,595.5637603026934,-1.8932641626804128,1.8932641626804128,2.8932641626028337,High,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,1.9,5.299231575429518,CatBoost,target_price,-3.399231575429518,3.399231575429518,11.554775303397044,-1.7890692492844469,1.7890692492844469,2.789069248758131,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1.39,3.8192698383691166,CatBoost,target_price,-2.429269838369117,2.429269838369117,5.901351947609915,-1.747676141454274,1.747676141454274,2.7476761407348493,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1.3,3.477661438160247,CatBoost,target_price,-2.1776614381602477,2.1776614381602477,4.742209339250157,-1.675124181911633,1.675124181911633,2.675124181142402,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,1.95,5.175413938104351,CatBoost,target_price,-3.225413938104351,3.225413938104351,10.40329507211782,-1.654058428948868,1.654058428948868,2.654058428436048,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,2.99,7.867464601547507,CatBoost,target_price,-4.877464601547507,4.877464601547507,23.789660939348977,-1.6312590635171396,1.6312590635171396,2.6312590631826915,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,1.1,2.892106400331832,CatBoost,target_price,-1.792106400331832,1.792106400331832,3.211645350110317,-1.629187635184222,1.629187635184222,2.629187634275131,Low,extreme_error,8.0,128.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5723,5.5,14.417263476105278,CatBoost,target_price,-8.917263476105278,8.917263476105278,79.51758790228119,-1.6213206317243558,1.6213206317243558,2.6213206315425377,Low,extreme_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
