sample_id,actual_price,predicted_price,model_name,target_used,residual,absolute_error,squared_error,percentage_error,absolute_percentage_error,prediction_ratio,price_segment
3933,2.2,5.1564478679964765,CatBoost,target_price,-2.9564478679964763,2.9564478679964763,8.74058399618091,-1.3438399393875615,1.3438399393875615,2.343839938933016,Low
4753,1.65,3.838624073963532,CatBoost,target_price,-2.188624073963532,2.188624073963532,4.790075337132729,-1.3264388319012683,1.3264388319012683,2.326438831295208,Low
3827,1.8,4.183452063082914,CatBoost,target_price,-2.383452063082914,2.383452063082914,5.680843737014199,-1.32414003431043,1.32414003431043,2.3241400337548743,Low
2722,1.5,3.465947537174733,CatBoost,target_price,-1.965947537174733,1.965947537174733,3.8649497189233983,-1.3106316905760675,1.3106316905760675,2.3106316899094006,Low
864,1.5,3.455471415547036,CatBoost,target_price,-1.955471415547036,1.955471415547036,3.823868457021529,-1.3036476094955922,1.3036476094955922,2.3036476088289257,Low
3704,1.39,3.194246060443522,CatBoost,target_price,-1.804246060443522,1.804246060443522,3.2553038466259694,-1.298018747586693,1.298018747586693,2.2980187468672684,Low
7007,8.0,18.299803162074085,CatBoost,target_price,-10.299803162074085,10.299803162074085,106.08594517747132,-1.2874753950983262,1.2874753950983262,2.287475394973326,Mid
4173,2.5,5.683770478701726,CatBoost,target_price,-3.1837704787017262,3.1837704787017262,10.13639446105262,-1.273508190971287,1.273508190971287,2.2735081905712877,Low
3893,8.9,20.076545110382515,CatBoost,target_price,-11.176545110382516,11.176545110382516,124.91516060441528,-1.2557915852951371,1.2557915852951371,2.2557915851827777,Mid
3235,5.5,12.26671135216118,CatBoost,target_price,-6.766711352161179,6.766711352161179,45.78838252346697,-1.2303111547147032,1.2303111547147032,2.230311154532885,Low
2114,4.9,10.917711668234563,CatBoost,target_price,-6.017711668234563,6.017711668234563,36.21285372200641,-1.2281044218380526,1.2281044218380526,2.228104421633971,Low
